File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;CONTACT;EMAIL;TELNR
;;;Zoning;4543511;2,02001E+13;W01-C-Roeselare-FH02;4543511;2,02001E+13;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;103994;2,02005E+13;1255672;56560000;17918;Langemarkstraat;8;;8800;Roeselare;;62311,944;182148,602;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;1;357140;6504959;LU;1;1;;;0;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;2;0;0;2;NL;MDU;nan;nan;nan
;;;Zoning;4543511;2,02001E+13;W01-C-Roeselare-FH02;4543511;2,02001E+13;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;103994;2,02005E+13;1255672;56560000;17918;Langemarkstraat;8;;8800;Roeselare;;62311,944;182148,602;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;2;10812379;6504960;LU;1;101;;;1;;;;;;;;;;;;;;;;;;2;0;0;2;NL;MDU;nan;nan;nan
;;;Zoning;4543511;2,02001E+13;W01-C-Roeselare-FH02;4543511;2,02001E+13;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;103995;2,02005E+13;1255673;56560000;15669;Kermisstraat;21;;8800;Roeselare;;62256,005;182132,083;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;1;340522;6504946;LU;1;1;;;0;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;2;0;0;2;NL;MDU;nan;nan;nan
;;;Zoning;4543511;2,02001E+13;W01-C-Roeselare-FH02;4543511;2,02001E+13;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;103995;2,02005E+13;1255673;56560000;15669;Kermisstraat;21;;8800;Roeselare;;62256,005;182132,083;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;2;11327728;6504947;LU;1;101;;;1;;;;;;;;;;;;;;;;;;2;0;0;2;NL;MDU;nan;nan;nan
;;;Zoning;4543511;2,02001E+13;W01-C-Roeselare-FH02;4543511;2,02001E+13;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;4777728;2,02005E+13;1255674;56560000;15669;Kermisstraat;29;;8800;Roeselare;;62238,625;182124,423;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;1;10811902;6504954;LU;1;1;;;0;;;;;;;;;;;;;;;;;;1;1;0;2;NL;MDU;nan;nan;nan
;;;Zoning;4543511;2,02001E+13;W01-C-Roeselare-FH02;4543511;2,02001E+13;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;4777728;2,02005E+13;1255674;56560000;15669;Kermisstraat;29;;8800;Roeselare;;62238,625;182124,423;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;2;10811903;6504955;BU;1;101;;;1;;;;;;;;;;;;;;;;;;1;1;0;2;NL;MDU;nan;nan;nan
;;;Zoning;4543511;2,02001E+13;W01-C-Roeselare-FH02;4543511;2,02001E+13;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;4569200;2,02005E+13;1255680;56560000;15979;Arme-Klarenstraat;21;;8800;Roeselare;;62366,384;182248,392;;Y;NA;5;3;Unknown;Unknown;;None;;;;;;;;;;;;1;340178;1019986;LU;1;1;;;;;Y;#A1/A1/K8;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;13;0;0;13;NL;MDU;nan;nan;nan
;;;Zoning;4543511;2,02001E+13;W01-C-Roeselare-FH02;4543511;2,02001E+13;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;4569200;2,02005E+13;1255680;56560000;15979;Arme-Klarenstraat;21;;8800;Roeselare;;62366,384;182248,392;;Y;NA;5;3;Unknown;Unknown;;None;;;;;;;;;;;;3;340213;1019988;LU;1;2;;;;;Y;#A2/A3/K9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;13;0;0;13;NL;MDU;nan;nan;nan
;;;Zoning;4543511;2,02001E+13;W01-C-Roeselare-FH02;4543511;2,02001E+13;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;4569200;2,02005E+13;1255680;56560000;15979;Arme-Klarenstraat;21;;8800;Roeselare;;62366,384;182248,392;;Y;NA;5;3;Unknown;Unknown;;None;;;;;;;;;;;;4;340214;1019991;LU;1;3;;;;;Y;#A2/A4/K7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;13;0;0;13;NL;MDU;nan;nan;nan
;;;Zoning;4543511;2,02001E+13;W01-C-Roeselare-FH02;4543511;2,02001E+13;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;4569200;2,02005E+13;1255680;56560000;15979;Arme-Klarenstraat;21;;8800;Roeselare;;62366,384;182248,392;;Y;NA;5;3;Unknown;Unknown;;None;;;;;;;;;;;;5;340238;1019993;LU;1;4;;;;;Y;#A3/A5/K3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;13;0;0;13;NL;MDU;nan;nan;nan
