File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;CONTACT;EMAIL;TELNR
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564759;2,01306E+13;1059881;44510000;11618;Rue de Frameries;181;;7033;Mons;Cuesmes;118045,7;124705,4192;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;977807;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564760;2,01306E+13;1059882;44510000;11618;Rue de Frameries;143;;7033;Mons;Cuesmes;118152,2795;124790,7693;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;973199;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564761;2,01306E+13;1059883;44510000;11618;Rue de Frameries;147;;7033;Mons;Cuesmes;118133,7515;124799,1721;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;973424;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564762;2,01306E+13;1059884;44510000;11618;Rue de Frameries;116;;7033;Mons;Cuesmes;118121,078;124846,8414;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;968753;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564763;2,01306E+13;1059885;44510000;6060;Rue des ChrysanthŠmes;17;;7033;Mons;Cuesmes;118314,1055;124860,1366;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;975969;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564764;2,01306E+13;1059886;44510000;6060;Rue des ChrysanthŠmes;15;;7033;Mons;Cuesmes;118311,0795;124866,5195;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;973681;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564765;2,01306E+13;1059887;44510000;6060;Rue des ChrysanthŠmes;3;;7033;Mons;Cuesmes;118278,972;124907,8736;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;987742;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564766;2,01306E+13;1059888;44510000;6060;Rue des ChrysanthŠmes;4;;7033;Mons;Cuesmes;118275,7065;124869,0571;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;993441;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564767;2,01306E+13;1059889;44510000;23135;Square de la R‚sistance;38;;7033;Mons;Cuesmes;118297,319;124718,7605;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;992475;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564768;2,01306E+13;1059890;44510000;23135;Square de la R‚sistance;37;;7033;Mons;Cuesmes;118287,4615;124703,5143;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;992112;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564769;2,01306E+13;1059891;44510000;23135;Square de la R‚sistance;27;;7033;Mons;Cuesmes;118334,994;124656,8527;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;985902;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564770;2,01306E+13;1059892;44510000;23135;Square de la R‚sistance;28;;7033;Mons;Cuesmes;118330,963;124660,8351;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;986480;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564771;2,01306E+13;1059893;44510000;23135;Square de la R‚sistance;1;;7033;Mons;Cuesmes;118236,4895;124737,3041;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;964363;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564772;2,01306E+13;1059894;44510000;23135;Square de la R‚sistance;24;;7033;Mons;Cuesmes;118241,24;124617,1961;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;983859;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564773;2,01306E+13;1059895;44510000;23135;Square de la R‚sistance;12;;7033;Mons;Cuesmes;118186,8445;124684,8601;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;969204;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564774;2,01306E+13;1059896;44510000;23135;Square de la R‚sistance;13;;7033;Mons;Cuesmes;118186,352;124669,8297;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;970809;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564775;2,01306E+13;1059897;44510000;6060;Rue des ChrysanthŠmes;26;;7033;Mons;Cuesmes;118354,752;124717,4116;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;985227;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564776;2,01306E+13;1059898;44510000;16254;Rue de la Libert‚;17;;7033;Mons;Cuesmes;118391,6985;124876,106;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;975974;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564777;2,01306E+13;1059899;44510000;14838;Rue des Iris;19;;7033;Mons;Cuesmes;118262,5615;124726,5673;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;978183;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564778;2,01306E+13;1059900;44510000;14838;Rue des Iris;17;;7033;Mons;Cuesmes;118266,52;124730,7284;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;975975;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564779;2,01306E+13;1059901;44510000;14838;Rue des Iris;15;;7033;Mons;Cuesmes;118276,4015;124736,9653;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;973688;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33479053;2,02008E+13;W05-C-Mons-FH09;33479053;2,02008E+13;W05-C-Mons-FH09;33711;FTTH-Cu;;;;;;;;;;564780;2,01306E+13;1059902;44510000;14838;Rue des Iris;32;;7033;Mons;Cuesmes;118242,7355;124746,9703;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;989895;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
