"CompleteTime";"ReceivedTime";"Opdrachtnummer";"SS_Fiberhood";"SS_reason_underground";"SS_reason_wllmnt_N";"SS_reason_wllmnt_Y";"SS_MDU_LAMKEY";"DETAIL_UNIT_ZIPCODE";"DETAIL_UNIT_BLOC";"DETAIL_UNIT_ETAGE";"DETAIL_UNIT_UNIT";"DETAIL_UNIT_PROXIMUS";"DETAIL_UNIT_REMARKS";"DETAIL_UNIT_UTAX";"DETAIL_UNIT_TYPE";"DETAIL_UNIT_RESIDENT";"DETAIL_UNIT_GSM";"DETAIL_UNIT_EMAIL"
"2020-02-22T17:37:36.3570000Z";"2020-02-22T17:37:39.3100000Z";2768377;"W03-C-Liege-FH07";;;;2768377;;723;"Rdc";1;;;;"BU";;;
"2020-02-22T17:37:36.3570000Z";"2020-02-22T17:37:39.3100000Z";2768377;"W03-C-Liege-FH07";;;;2768377;;723;2;21;;;;"LU";;;
"2020-02-22T18:17:15.8570000Z";"2020-02-22T18:17:17.4570000Z";2768368;"W03-C-Liege-FH07";;;;2768368;;723;"Rdc";1;;;;"BU";;;
"2020-02-22T18:17:15.8570000Z";"2020-02-22T18:17:17.4570000Z";2768368;"W03-C-Liege-FH07";;;;2768368;;723;1;11;;;;"LU";;;
"2020-02-22T18:17:15.8570000Z";"2020-02-22T18:17:17.4570000Z";2768368;"W03-C-Liege-FH07";;;;2768368;;723;2;21;;;;"LU";;;
"2020-02-22T21:21:31.8800000Z";"2020-02-22T21:21:33.4030000Z";2768365;"W03-C-Liege-FH07";;;;2768365;;723;"Rdc";1;;;;"BU";;;
"2020-02-22T21:21:31.8800000Z";"2020-02-22T21:21:33.4030000Z";2768365;"W03-C-Liege-FH07";;;;2768365;;723;1;11;;;;"LU";;;
"2020-02-22T21:21:31.8800000Z";"2020-02-22T21:21:33.4030000Z";2768365;"W03-C-Liege-FH07";;;;2768365;;723;2;21;;;;"LU";;;
"2020-02-22T21:21:31.8800000Z";"2020-02-22T21:21:33.4030000Z";2768365;"W03-C-Liege-FH07";;;;2768365;;723;3;31;;;;"LU";;;
"2020-02-22T21:27:00.7300000Z";"2020-02-22T21:27:01.8770000Z";2768364;"W03-C-Liege-FH07";;;;2768364;;723;"Rdc";1;;;;"BU";;;
"2020-02-22T21:27:00.7300000Z";"2020-02-22T21:27:01.8770000Z";2768364;"W03-C-Liege-FH07";;;;2768364;;723;1;11;;;;"LU";;;
"2020-02-22T21:40:56.5870000Z";"2020-02-22T21:40:58.2570000Z";2768362;"W03-C-Liege-FH07";;;;2768362;;723;"Rdc";1;;;;"BU";;;
"2020-02-22T21:40:56.5870000Z";"2020-02-22T21:40:58.2570000Z";2768362;"W03-C-Liege-FH07";;;;2768362;;723;1;11;;;;"LU";;;
"2020-02-22T21:40:56.5870000Z";"2020-02-22T21:40:58.2570000Z";2768362;"W03-C-Liege-FH07";;;;2768362;;723;2;21;;;;"LU";;;
"2020-02-22T21:45:37.5630000Z";"2020-02-22T21:45:39.2600000Z";2771118;"W03-C-Liege-FH07";;;;2771118;;723;"Rdc";1;;;;"LU";;;
"2020-02-22T21:45:37.5630000Z";"2020-02-22T21:45:39.2600000Z";2771118;"W03-C-Liege-FH07";;;;2771118;;723;1;11;;;;"LU";;;
"2020-02-22T21:45:37.5630000Z";"2020-02-22T21:45:39.2600000Z";2771118;"W03-C-Liege-FH07";;;;2771118;;723;2;21;;;;"LU";;;
"2020-02-22T21:54:07.7270000Z";"2020-02-22T21:54:09.9130000Z";3140175;"W03-C-Liege-FH07";;;;3140175;;721;"Rdc";1;;;;"BU";;;
"2020-02-22T21:54:07.7270000Z";"2020-02-22T21:54:09.9130000Z";3140175;"W03-C-Liege-FH07";;;;3140175;;721;1;11;;;;"LU";;;
"2020-02-22T21:54:07.7270000Z";"2020-02-22T21:54:09.9130000Z";3140175;"W03-C-Liege-FH07";;;;3140175;;721;1;12;;;;"LU";;;
"2020-02-22T21:54:07.7270000Z";"2020-02-22T21:54:09.9130000Z";3140175;"W03-C-Liege-FH07";;;;3140175;;721;2;21;;;;"LU";;;
"2020-02-22T21:54:07.7270000Z";"2020-02-22T21:54:09.9130000Z";3140175;"W03-C-Liege-FH07";;;;3140175;;721;2;22;;;;"LU";;;
"2020-02-22T21:54:07.7270000Z";"2020-02-22T21:54:09.9130000Z";3140175;"W03-C-Liege-FH07";;;;3140175;;721;3;31;;;;"LU";;;
"2020-02-22T21:54:07.7270000Z";"2020-02-22T21:54:09.9130000Z";3140175;"W03-C-Liege-FH07";;;;3140175;;721;3;32;;;;"LU";;;
"2020-02-22T22:02:25.9570000Z";"2020-02-22T22:02:27.1970000Z";3140166;"W03-C-Liege-FH07";;;;3140166;;721;"Rdc";1;;;;"LU";;;
"2020-02-22T22:02:25.9570000Z";"2020-02-22T22:02:27.1970000Z";3140166;"W03-C-Liege-FH07";;;;3140166;;721;1;11;;;;"LU";;;
"2020-02-22T22:02:25.9570000Z";"2020-02-22T22:02:27.1970000Z";3140166;"W03-C-Liege-FH07";;;;3140166;;721;2;21;;;;"LU";;;
"2020-02-22T22:02:25.9570000Z";"2020-02-22T22:02:27.1970000Z";3140166;"W03-C-Liege-FH07";;;;3140166;;721;3;31;;;;"LU";;;
"2020-02-22T22:08:48.2570000Z";"2020-02-22T22:08:49.6770000Z";661334;"W03-C-Liege-FH07";;;;661334;;721;"Rdc";1;;;;"BU";;;
"2020-02-22T22:08:48.2570000Z";"2020-02-22T22:08:49.6770000Z";661334;"W03-C-Liege-FH07";;;;661334;;721;1;11;;;;"LU";;;
"2020-02-24T08:35:37.0000000Z";"2020-02-24T08:35:39.1400000Z";302702;"W03-C-Knokke-Heist-FH09";;;;302702;11;;1;;;;;"LU";;;
"2020-02-24T08:35:37.0000000Z";"2020-02-24T08:35:39.1400000Z";302702;"W03-C-Knokke-Heist-FH09";;;;302702;12;;1;;;;;"LU";;;
"2020-02-24T08:35:37.0000000Z";"2020-02-24T08:35:39.1400000Z";302702;"W03-C-Knokke-Heist-FH09";;;;302702;21;;2;;;;;"LU";;;
"2020-02-24T08:35:37.0000000Z";"2020-02-24T08:35:39.1400000Z";302702;"W03-C-Knokke-Heist-FH09";;;;302702;22;;2;;;;;"LU";;;
"2020-02-24T08:35:37.0000000Z";"2020-02-24T08:35:39.1400000Z";302702;"W03-C-Knokke-Heist-FH09";;;;302702;31;;3;;;;;"LU";;;
"2020-02-24T08:35:37.0000000Z";"2020-02-24T08:35:39.1400000Z";302702;"W03-C-Knokke-Heist-FH09";;;;302702;32;;3;;;;;"LU";;;
"2020-02-24T08:35:37.0000000Z";"2020-02-24T08:35:39.1400000Z";302702;"W03-C-Knokke-Heist-FH09";;;;302702;41;;4;;;;;"LU";;;
"2020-02-24T08:35:37.0000000Z";"2020-02-24T08:35:39.1400000Z";302702;"W03-C-Knokke-Heist-FH09";;;;302702;42;;4;;;;;"LU";;;
"2020-02-24T08:35:37.0000000Z";"2020-02-24T08:35:39.1400000Z";302702;"W03-C-Knokke-Heist-FH09";;;;302702;51;;5;;;;;"LU";;;
"2020-02-24T08:35:37.0000000Z";"2020-02-24T08:35:39.1400000Z";302702;"W03-C-Knokke-Heist-FH09";;;;302702;52;;5;;;;;"LU";;;
"2020-02-24T08:35:37.0000000Z";"2020-02-24T08:35:39.1400000Z";302702;"W03-C-Knokke-Heist-FH09";;;;302702;1;;;;;"Lift";;"SU";;;
"2020-02-24T08:43:48.0000000Z";"2020-02-24T08:43:49.5000000Z";297133;"W03-C-Knokke-Heist-FH09";;;;297133;1;;0;;;;;"LU";;;
"2020-02-24T08:43:48.0000000Z";"2020-02-24T08:43:49.5000000Z";297133;"W03-C-Knokke-Heist-FH09";;;;297133;11;;1;;;;;"LU";;;
"2020-02-24T08:43:48.0000000Z";"2020-02-24T08:43:49.5000000Z";297133;"W03-C-Knokke-Heist-FH09";;;;297133;12;;1;;;;;"LU";;;
"2020-02-24T08:43:48.0000000Z";"2020-02-24T08:43:49.5000000Z";297133;"W03-C-Knokke-Heist-FH09";;;;297133;21;;2;;;;;"LU";;;
"2020-02-24T08:43:48.0000000Z";"2020-02-24T08:43:49.5000000Z";297133;"W03-C-Knokke-Heist-FH09";;;;297133;22;;2;;;;;"LU";;;
"2020-02-24T08:51:03.0000000Z";"2020-02-24T08:51:03.8370000Z";2758014;"W03-C-Knokke-Heist-FH09";;;;2758014;1;;0;;;;;"LU";;;
"2020-02-24T08:51:03.0000000Z";"2020-02-24T08:51:03.8370000Z";2758014;"W03-C-Knokke-Heist-FH09";;;;2758014;11;;1;;;;;"LU";;;
"2020-02-24T08:51:03.0000000Z";"2020-02-24T08:51:03.8370000Z";2758014;"W03-C-Knokke-Heist-FH09";;;;2758014;21;;2;;;;;"LU";;;
"2020-02-24T08:51:03.0000000Z";"2020-02-24T08:51:03.8370000Z";2758014;"W03-C-Knokke-Heist-FH09";;;;2758014;31;;3;;;;;"LU";;;
"2020-02-24T08:51:03.0000000Z";"2020-02-24T08:51:03.8370000Z";2758014;"W03-C-Knokke-Heist-FH09";;;;2758014;41;;4;;;;;"LU";;;
"2020-02-24T08:51:03.0000000Z";"2020-02-24T08:51:03.8370000Z";2758014;"W03-C-Knokke-Heist-FH09";;;;2758014;51;;5;;;;;"LU";;;
"2020-02-24T08:51:03.0000000Z";"2020-02-24T08:51:03.8370000Z";2758014;"W03-C-Knokke-Heist-FH09";;;;2758014;1;;;;;"Lift";;"SU";;;
"2020-02-24T08:57:19.0000000Z";"2020-02-24T08:57:19.9300000Z";2758013;"W03-C-Knokke-Heist-FH09";;;;2758013;1;;0;;;;;"LU";;;
"2020-02-24T08:57:19.0000000Z";"2020-02-24T08:57:19.9300000Z";2758013;"W03-C-Knokke-Heist-FH09";;;;2758013;11;;1;;;;;"LU";;;
"2020-02-24T08:57:19.0000000Z";"2020-02-24T08:57:19.9300000Z";2758013;"W03-C-Knokke-Heist-FH09";;;;2758013;21;;2;;;;;"LU";;;
"2020-02-24T08:57:19.0000000Z";"2020-02-24T08:57:19.9300000Z";2758013;"W03-C-Knokke-Heist-FH09";;;;2758013;31;;3;;;;;"LU";;;
"2020-02-24T08:57:19.0000000Z";"2020-02-24T08:57:19.9300000Z";2758013;"W03-C-Knokke-Heist-FH09";;;;2758013;41;;4;;;;;"LU";;;
"2020-02-24T08:57:19.0000000Z";"2020-02-24T08:57:19.9300000Z";2758013;"W03-C-Knokke-Heist-FH09";;;;2758013;51;;5;;;;;"LU";;;
"2020-02-24T08:57:19.0000000Z";"2020-02-24T08:57:19.9300000Z";2758013;"W03-C-Knokke-Heist-FH09";;;;2758013;1;;;;;"Lift";;"SU";;;
"2020-02-24T09:04:17.0000000Z";"2020-02-24T09:04:18.3300000Z";302687;"W03-C-Knokke-Heist-FH09";;;;302687;11;;1;;;;;"LU";;;
"2020-02-24T09:04:17.0000000Z";"2020-02-24T09:04:18.3300000Z";302687;"W03-C-Knokke-Heist-FH09";;;;302687;21;;2;;;;;"LU";;;
"2020-02-24T09:04:17.0000000Z";"2020-02-24T09:04:18.3300000Z";302687;"W03-C-Knokke-Heist-FH09";;;;302687;32;;3;;;;;"LU";;;
"2020-02-24T09:04:17.0000000Z";"2020-02-24T09:04:18.3300000Z";302687;"W03-C-Knokke-Heist-FH09";;;;302687;1;;;;;"Lift";;"SU";;;
"2020-02-24T09:14:30.0000000Z";"2020-02-24T09:14:31.0000000Z";71634;"W03-C-Knokke-Heist-FH09";;;;71634;11;;1;;;;;"LU";;;
"2020-02-24T09:14:30.0000000Z";"2020-02-24T09:14:31.0000000Z";71634;"W03-C-Knokke-Heist-FH09";;;;71634;12;;1;;;;;"LU";;;
"2020-02-24T09:14:30.0000000Z";"2020-02-24T09:14:31.0000000Z";71634;"W03-C-Knokke-Heist-FH09";;;;71634;21;;2;;;;;"LU";;;
"2020-02-24T09:14:30.0000000Z";"2020-02-24T09:14:31.0000000Z";71634;"W03-C-Knokke-Heist-FH09";;;;71634;22;;2;;;;;"LU";;;
"2020-02-24T09:14:30.0000000Z";"2020-02-24T09:14:31.0000000Z";71634;"W03-C-Knokke-Heist-FH09";;;;71634;31;;3;;;;;"LU";;;
"2020-02-24T09:14:30.0000000Z";"2020-02-24T09:14:31.0000000Z";71634;"W03-C-Knokke-Heist-FH09";;;;71634;32;;3;;;;;"LU";;;
"2020-02-24T09:14:30.0000000Z";"2020-02-24T09:14:31.0000000Z";71634;"W03-C-Knokke-Heist-FH09";;;;71634;41;;4;;;;;"LU";;;
"2020-02-24T09:14:30.0000000Z";"2020-02-24T09:14:31.0000000Z";71634;"W03-C-Knokke-Heist-FH09";;;;71634;42;;4;;;;;"LU";;;
"2020-02-24T09:14:30.0000000Z";"2020-02-24T09:14:31.0000000Z";71634;"W03-C-Knokke-Heist-FH09";;;;71634;51;;5;;;;;"LU";;;
"2020-02-24T09:14:30.0000000Z";"2020-02-24T09:14:31.0000000Z";71634;"W03-C-Knokke-Heist-FH09";;;;71634;1;;;;;"Lift";;"SU";;;
"2020-02-24T09:22:12.0000000Z";"2020-02-24T09:22:12.7230000Z";2760285;"W03-C-Knokke-Heist-FH09";;;;2760285;1;;1;;;;;"LU";;;
"2020-02-24T09:22:12.0000000Z";"2020-02-24T09:22:12.7230000Z";2760285;"W03-C-Knokke-Heist-FH09";;;;2760285;2;;2;;;;;"LU";;;
"2020-02-24T09:22:12.0000000Z";"2020-02-24T09:22:12.7230000Z";2760285;"W03-C-Knokke-Heist-FH09";;;;2760285;3;;3;;;;;"LU";;;
"2020-02-24T09:22:12.0000000Z";"2020-02-24T09:22:12.7230000Z";2760285;"W03-C-Knokke-Heist-FH09";;;;2760285;4;;4;;;;;"LU";;;
"2020-02-24T09:22:12.0000000Z";"2020-02-24T09:22:12.7230000Z";2760285;"W03-C-Knokke-Heist-FH09";;;;2760285;5;;5;;;;;"LU";;;
"2020-02-24T09:22:12.0000000Z";"2020-02-24T09:22:12.7230000Z";2760285;"W03-C-Knokke-Heist-FH09";;;;2760285;6;;6;;;;;"LU";;;
"2020-02-24T09:22:12.0000000Z";"2020-02-24T09:22:12.7230000Z";2760285;"W03-C-Knokke-Heist-FH09";;;;2760285;7;;7;;;;;"LU";;;
"2020-02-24T09:22:12.0000000Z";"2020-02-24T09:22:12.7230000Z";2760285;"W03-C-Knokke-Heist-FH09";;;;2760285;8;;8;;;;;"LU";;;
"2020-02-24T09:22:12.0000000Z";"2020-02-24T09:22:12.7230000Z";2760285;"W03-C-Knokke-Heist-FH09";;;;2760285;9;;9;;;;;"LU";;;
"2020-02-24T09:22:12.0000000Z";"2020-02-24T09:22:12.7230000Z";2760285;"W03-C-Knokke-Heist-FH09";;;;2760285;1;;;;;"Lift";;"SU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;11;;1;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;12;;2;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;13;;1;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;14;;1;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;15;;1;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;16;;1;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;21;;2;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;22;;2;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;23;;2;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;24;;2;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;25;;2;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;26;;2;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;31;;3;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;32;;3;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;33;;3;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;34;;3;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;35;;3;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;36;;3;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;41;;4;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;42;;4;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;43;;4;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;44;;4;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;45;;4;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;51;;5;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;52;;5;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;53;;5;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;54;;5;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;61;;6;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;62;;6;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;63;;6;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;64;;6;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;71;;7;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;72;;7;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;73;;7;;;;;"LU";;;
"2020-02-24T09:37:33.0000000Z";"2020-02-24T09:37:36.3670000Z";2763795;"W03-C-Knokke-Heist-FH09";;;;2763795;1;;;;;"Lift";;"SU";;;
"2020-02-24T09:51:37.0000000Z";"2020-02-24T09:51:37.8600000Z";2758771;"W03-C-Knokke-Heist-FH09";;;;2758771;11;;1;;;;;"LU";;;
"2020-02-24T09:51:37.0000000Z";"2020-02-24T09:51:37.8600000Z";2758771;"W03-C-Knokke-Heist-FH09";;;;2758771;21;;2;;;;;"LU";;;
"2020-02-24T09:51:37.0000000Z";"2020-02-24T09:51:37.8600000Z";2758771;"W03-C-Knokke-Heist-FH09";;;;2758771;31;;3;;;;;"LU";;;
"2020-02-24T09:51:37.0000000Z";"2020-02-24T09:51:37.8600000Z";2758771;"W03-C-Knokke-Heist-FH09";;;;2758771;41;;4;;;;;"LU";;;
"2020-02-24T09:56:40.0000000Z";"2020-02-24T09:56:42.0830000Z";292673;"W03-C-Knokke-Heist-FH09";;;;292673;101;;1;;;;;"LU";;;
"2020-02-24T09:56:40.0000000Z";"2020-02-24T09:56:42.0830000Z";292673;"W03-C-Knokke-Heist-FH09";;;;292673;201;;2;;;;;"LU";;;
"2020-02-24T09:56:40.0000000Z";"2020-02-24T09:56:42.0830000Z";292673;"W03-C-Knokke-Heist-FH09";;;;292673;301;;3;;;;;"LU";;;
"2020-02-24T09:56:40.0000000Z";"2020-02-24T09:56:42.0830000Z";292673;"W03-C-Knokke-Heist-FH09";;;;292673;401;;4;;;;;"LU";;;
"2020-02-24T09:56:40.0000000Z";"2020-02-24T09:56:42.0830000Z";292673;"W03-C-Knokke-Heist-FH09";;;;292673;501;;5;;;;;"LU";;;
"2020-02-24T09:56:40.0000000Z";"2020-02-24T09:56:42.0830000Z";292673;"W03-C-Knokke-Heist-FH09";;;;292673;601;;6;;;;;"LU";;;
"2020-02-24T09:56:40.0000000Z";"2020-02-24T09:56:42.0830000Z";292673;"W03-C-Knokke-Heist-FH09";;;;292673;701;;7;;;;;"LU";;;
"2020-02-24T09:56:40.0000000Z";"2020-02-24T09:56:42.0830000Z";292673;"W03-C-Knokke-Heist-FH09";;;;292673;1;;;;;"Lift";;"SU";;;
"2020-02-24T10:00:56.0000000Z";"2020-02-24T10:00:57.1070000Z";4337486;"W03-C-Knokke-Heist-FH09";;;;4337486;1;;0;;;;;"LU";;;
"2020-02-24T10:00:56.0000000Z";"2020-02-24T10:00:57.1070000Z";4337486;"W03-C-Knokke-Heist-FH09";;;;4337486;101;;1;;;;;"LU";;;
"2020-02-24T10:00:56.0000000Z";"2020-02-24T10:00:57.1070000Z";4337486;"W03-C-Knokke-Heist-FH09";;;;4337486;201;;2;;;;;"LU";;;
"2020-02-24T10:00:56.0000000Z";"2020-02-24T10:00:57.1070000Z";4337486;"W03-C-Knokke-Heist-FH09";;;;4337486;301;;3;;;;;"LU";;;
"2020-02-24T10:01:46.9730000Z";"2020-02-24T10:01:48.6500000Z";4065901;"W03-C-Uccle-FH03";;;;4065901;1;;0;;;;;"LU";;;
"2020-02-24T10:01:46.9730000Z";"2020-02-24T10:01:48.6500000Z";4065901;"W03-C-Uccle-FH03";;;;4065901;101;;1;;;"Studenten";;"BU";;;
"2020-02-24T10:10:43.0000000Z";"2020-02-24T10:10:44.1570000Z";292346;"W03-C-Knokke-Heist-FH09";;;;292346;1;;0;;;;;"LU";;;
"2020-02-24T10:10:43.0000000Z";"2020-02-24T10:10:44.1570000Z";292346;"W03-C-Knokke-Heist-FH09";;;;292346;11;;1;;;;;"LU";;;
"2020-02-24T10:10:43.0000000Z";"2020-02-24T10:10:44.1570000Z";292346;"W03-C-Knokke-Heist-FH09";;;;292346;21;;2;;;;;"LU";;;
"2020-02-24T10:10:43.0000000Z";"2020-02-24T10:10:44.1570000Z";292346;"W03-C-Knokke-Heist-FH09";;;;292346;31;;3;;;;;"LU";;;
"2020-02-24T10:10:43.0000000Z";"2020-02-24T10:10:44.1570000Z";292346;"W03-C-Knokke-Heist-FH09";;;;292346;41;;4;;;;;"LU";;;
"2020-02-24T10:10:43.0000000Z";"2020-02-24T10:10:44.1570000Z";292346;"W03-C-Knokke-Heist-FH09";;;;292346;51;;5;;;;;"LU";;;
"2020-02-24T10:10:43.0000000Z";"2020-02-24T10:10:44.1570000Z";292346;"W03-C-Knokke-Heist-FH09";;;;292346;61;;6;;;;;"LU";;;
"2020-02-24T10:10:43.0000000Z";"2020-02-24T10:10:44.1570000Z";292346;"W03-C-Knokke-Heist-FH09";;;;292346;71;;7;;;;;"LU";;;
"2020-02-24T10:10:43.0000000Z";"2020-02-24T10:10:44.1570000Z";292346;"W03-C-Knokke-Heist-FH09";;;;292346;1;;;;;"Lift";;"SU";;;
"2020-02-24T10:24:19.4000000Z";"2020-02-24T10:24:21.2070000Z";1052873;"W03-C-Uccle-FH03";;;;1052873;1;;0;;;;;"BU";;;
"2020-02-24T10:24:19.4000000Z";"2020-02-24T10:24:21.2070000Z";1052873;"W03-C-Uccle-FH03";;;;1052873;101;;1;;;;;"LU";;;
"2020-02-24T10:24:19.4000000Z";"2020-02-24T10:24:21.2070000Z";1052873;"W03-C-Uccle-FH03";;;;1052873;102;;1;;;;;"LU";;;
"2020-02-24T10:24:19.4000000Z";"2020-02-24T10:24:21.2070000Z";1052873;"W03-C-Uccle-FH03";;;;1052873;201;;2;;;;;"LU";;;
"2020-02-24T10:24:19.4000000Z";"2020-02-24T10:24:21.2070000Z";1052873;"W03-C-Uccle-FH03";;;;1052873;202;;2;;;;;"LU";;;
"2020-02-24T10:24:19.4000000Z";"2020-02-24T10:24:21.2070000Z";1052873;"W03-C-Uccle-FH03";;;;1052873;301;;3;;;;;"LU";;;
"2020-02-24T10:24:19.4000000Z";"2020-02-24T10:24:21.2070000Z";1052873;"W03-C-Uccle-FH03";;;;1052873;302;;3;;;;;"LU";;;
"2020-02-24T10:24:19.4000000Z";"2020-02-24T10:24:21.2070000Z";1052873;"W03-C-Uccle-FH03";;;;1052873;401;;4;;;;;"LU";;;
"2020-02-24T10:24:19.4000000Z";"2020-02-24T10:24:21.2070000Z";1052873;"W03-C-Uccle-FH03";;;;1052873;402;;4;;;;;"LU";;;
"2020-02-24T10:25:08.0000000Z";"2020-02-24T10:25:09.0070000Z";2756876;"W03-C-Knokke-Heist-FH09";;;;2756876;1;;0;;;;;"BU";;;
"2020-02-24T10:25:08.0000000Z";"2020-02-24T10:25:09.0070000Z";2756876;"W03-C-Knokke-Heist-FH09";;;;2756876;11;;1;;;;;"LU";;;
"2020-02-24T10:25:08.0000000Z";"2020-02-24T10:25:09.0070000Z";2756876;"W03-C-Knokke-Heist-FH09";;;;2756876;21;;2;;;;;"LU";;;
"2020-02-24T10:25:08.0000000Z";"2020-02-24T10:25:09.0070000Z";2756876;"W03-C-Knokke-Heist-FH09";;;;2756876;31;;3;;;;;"LU";;;
"2020-02-24T10:25:08.0000000Z";"2020-02-24T10:25:09.0070000Z";2756876;"W03-C-Knokke-Heist-FH09";;;;2756876;41;;4;;;;;"LU";;;
"2020-02-24T10:25:08.0000000Z";"2020-02-24T10:25:09.0070000Z";2756876;"W03-C-Knokke-Heist-FH09";;;;2756876;51;;5;;;;;"LU";;;
