CompleteTime;ReceivedTime;Opdrachtnummer;SS_Fiberhood;SS_reason_underground;SS_reason_wllmnt_N;SS_reason_wllmnt_Y;SS_MDU_LAMKEY;DETAIL_UNIT_ZIPCODE;DETAIL_UNIT_BLOC;DETAIL_UNIT_ETAGE;DETAIL_UNIT_UNIT;DETAIL_UNIT_PROXIMUS;DETAIL_UNIT_REMARKS;DETAIL_UNIT_UTAX;DETAIL_UNIT_TYPE;DETAIL_UNIT_RESIDENT;DETAIL_UNIT_GSM;DETAIL_UNIT_EMAIL
2020-08-21T09:11:06.4270000Z;2020-08-21T09:11:09.0400000Z;5211868;;;;;5211868;01;;0;01;;;;LU;;;;
2020-08-21T09:11:06.4270000Z;2020-08-21T09:11:09.0400000Z;5211868;;;;;5211868;02;;0;02;;;;LU;;;;
2020-08-21T09:11:06.4270000Z;2020-08-21T09:11:09.0400000Z;5211868;;;;;5211868;11;;1;11;;;;LU;;;;
2020-08-21T09:11:06.4270000Z;2020-08-21T09:11:09.0400000Z;5211868;;;;;5211868;12;;1;12;;;;LU;;;;
2020-08-21T09:11:06.4270000Z;2020-08-21T09:11:09.0400000Z;5211868;;;;;5211868;21;;2;21;;;;LU;;;;
2020-08-21T09:11:06.4270000Z;2020-08-21T09:11:09.0400000Z;5211868;;;;;5211868;22;;2;22;;;;LU;;;;
2020-08-21T09:11:06.4270000Z;2020-08-21T09:11:09.0400000Z;5211868;;;;;5211868;31;;3;31;;;;LU;;;;
2020-08-21T09:11:06.4270000Z;2020-08-21T09:11:09.0400000Z;5211868;;;;;5211868;32;;3;32;;;;LU;;;;
2020-08-21T09:11:06.4270000Z;2020-08-21T09:11:09.0400000Z;5211868;;;;;5211868;33;;3;33;;;;LU;;;;
2020-08-21T09:11:06.4270000Z;2020-08-21T09:11:09.0400000Z;5211868;;;;;5211868;34;;3;34;;;;LU;;;;
2020-08-21T09:14:07.3130000Z;2020-08-21T09:14:08.4530000Z;4866140;;;;;;11;;0;01;;Bvba Barbaix;;BU;;;;
2020-08-21T09:23:54.3900000Z;2020-08-21T09:23:55.6700000Z;5211688;W03-C-Liege-FH11;;;;5211688;01;;0;01;;;;LU;;;;
2020-08-21T09:23:54.3900000Z;2020-08-21T09:23:55.6700000Z;5211688;W03-C-Liege-FH11;;;;5211688;02;;0;02;;;;LU;;;;
2020-08-21T09:23:54.3900000Z;2020-08-21T09:23:55.6700000Z;5211688;W03-C-Liege-FH11;;;;5211688;11;;1;11;;;;LU;;;;
2020-08-21T09:23:54.3900000Z;2020-08-21T09:23:55.6700000Z;5211688;W03-C-Liege-FH11;;;;5211688;12;;1;12;;;;LU;;;;
2020-08-21T09:23:54.3900000Z;2020-08-21T09:23:55.6700000Z;5211688;W03-C-Liege-FH11;;;;5211688;21;;2;21;;;;LU;;;;
2020-08-21T09:23:54.3900000Z;2020-08-21T09:23:55.6700000Z;5211688;W03-C-Liege-FH11;;;;5211688;22;;2;22;;;;LU;;;;
2020-08-21T09:23:54.3900000Z;2020-08-21T09:23:55.6700000Z;5211688;W03-C-Liege-FH11;;;;5211688;31;;3;31;;;;LU;;;;
2020-08-21T09:23:54.3900000Z;2020-08-21T09:23:55.6700000Z;5211688;W03-C-Liege-FH11;;;;5211688;32;;3;32;;;;LU;;;;
2020-08-21T09:27:44.0000000Z;2020-08-21T09:27:45.3970000Z;968676;W03-C-Antwerpen-West-FH11;;;;968676;1;;0;1;;;;BU;;;;
2020-08-21T09:27:44.0000000Z;2020-08-21T09:27:45.3970000Z;968676;W03-C-Antwerpen-West-FH11;;;;968676;2;;1;2;;;;LU;;;;
2020-08-21T09:27:44.0000000Z;2020-08-21T09:27:45.3970000Z;968676;W03-C-Antwerpen-West-FH11;;;;968676;3;;2;3;;;;LU;;;;
2020-08-21T09:27:44.0000000Z;2020-08-21T09:27:45.3970000Z;968676;W03-C-Antwerpen-West-FH11;;;;968676;4;;3;4;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;000;1125;0;000;;;;SU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;001;1125;0;001;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;002;1125;0;002;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;011;1125;1;11;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;012;1125;1;12;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;021;1125;2;21;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;022;1125;2;22;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;031;1125;3;31;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;032;1125;3;32;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;041;1125;4;41;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;042;1125;4;42;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;051;1125;5;51;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;052;1125;5;52;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;061;1125;6;61;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;062;1125;6;62;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;071;1125;7;71;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;072;1125;7;72;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;081;1125;8;81;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;082;1125;8;82;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;091;1125;9;91;;;;LU;;;;
2020-08-21T10:15:51.9970000Z;2020-08-21T10:15:54.0500000Z;680324;W03-C-Liege-FH11;;;;680324;092;1125;9;92;;;;LU;;;;
2020-08-21T10:45:29.0000000Z;2020-08-21T10:45:29.6130000Z;971814;W03-C-Antwerpen-West-FH11;;;;971814;1;;0;001;;;;BU;;;;
2020-08-21T10:45:29.0000000Z;2020-08-21T10:45:29.6130000Z;971814;W03-C-Antwerpen-West-FH11;;;;971814;2;;1;101;;;;LU;;;;
2020-08-21T10:47:46.0000000Z;2020-08-21T10:47:47.1370000Z;1101816;W03-C-Antwerpen-West-FH11;;;;1101816;1;;0;001;;;;BU;;;;
2020-08-21T10:47:46.0000000Z;2020-08-21T10:47:47.1370000Z;1101816;W03-C-Antwerpen-West-FH11;;;;1101816;2;;1;101;;;;LU;;;;
2020-08-21T10:47:46.0000000Z;2020-08-21T10:47:47.1370000Z;1101816;W03-C-Antwerpen-West-FH11;;;;1101816;3;;2;201;;;;LU;;;;
2020-08-21T10:50:29.0000000Z;2020-08-21T10:50:30.0870000Z;1856814;W03-C-Antwerpen-West-FH11;;;;1856814;1;;0;001;;;;LU;;;;
2020-08-21T10:50:29.0000000Z;2020-08-21T10:50:30.0870000Z;1856814;W03-C-Antwerpen-West-FH11;;;;1856814;2;;1;101;;;;LU;;;;
2020-08-21T10:50:29.0000000Z;2020-08-21T10:50:30.0870000Z;1856814;W03-C-Antwerpen-West-FH11;;;;1856814;3;;2;201;;;;LU;;;;
2020-08-21T10:51:00.5930000Z;2020-08-21T10:51:01.4900000Z;108848;W03-C-Antwerpen-West-FH03;;;;108848;58;58;0;0001;;;;BU;;;;
2020-08-21T10:51:00.5930000Z;2020-08-21T10:51:01.4900000Z;108848;W03-C-Antwerpen-West-FH03;;;;108848;58;58;2;0201;;;;LU;;;;
2020-08-21T10:52:41.7000000Z;2020-08-21T10:52:42.6730000Z;110252;W03-C-Antwerpen-West-FH03;;;;110252;5;;0;-0101;;;;SU;;;;
2020-08-21T10:52:41.7000000Z;2020-08-21T10:52:42.6730000Z;110252;W03-C-Antwerpen-West-FH03;;;;110252;5;;0;002;;;;LU;;;;
2020-08-21T10:52:41.7000000Z;2020-08-21T10:52:42.6730000Z;110252;W03-C-Antwerpen-West-FH03;;;;110252;5;;0;003;;;;LU;;;;
2020-08-21T10:52:41.7000000Z;2020-08-21T10:52:42.6730000Z;110252;W03-C-Antwerpen-West-FH03;;;;110252;5;;1;101;;;;LU;;;;
2020-08-21T10:52:41.7000000Z;2020-08-21T10:52:42.6730000Z;110252;W03-C-Antwerpen-West-FH03;;;;110252;5;;1;102;;;;LU;;;;
2020-08-21T10:52:41.7000000Z;2020-08-21T10:52:42.6730000Z;110252;W03-C-Antwerpen-West-FH03;;;;110252;5;;1;103;;;;LU;;;;
2020-08-21T10:52:41.7000000Z;2020-08-21T10:52:42.6730000Z;110252;W03-C-Antwerpen-West-FH03;;;;110252;5;;2;201;;;;LU;;;;
2020-08-21T10:52:41.7000000Z;2020-08-21T10:52:42.6730000Z;110252;W03-C-Antwerpen-West-FH03;;;;110252;5;;2;202;;;;LU;;;;
2020-08-21T10:52:41.7000000Z;2020-08-21T10:52:42.6730000Z;110252;W03-C-Antwerpen-West-FH03;;;;110252;5;;3;301;;;;LU;;;;
2020-08-21T10:52:47.0000000Z;2020-08-21T10:52:47.6270000Z;971816;W03-C-Antwerpen-West-FH11;;;;971816;1;;0;001;;;;BU;;;;
2020-08-21T10:52:47.0000000Z;2020-08-21T10:52:47.6270000Z;971816;W03-C-Antwerpen-West-FH11;;;;971816;2;;1;101;;;;LU;;;;
2020-08-21T10:52:47.0000000Z;2020-08-21T10:52:47.6270000Z;971816;W03-C-Antwerpen-West-FH11;;;;971816;3;;2;201;;;;LU;;;;
2020-08-21T10:53:02.8270000Z;2020-08-21T10:53:03.8200000Z;108840;;;;;;56;56;0;0002;;;;BU;;;;
2020-08-21T10:57:41.0000000Z;2020-08-21T10:57:41.9500000Z;1303250;W03-C-Antwerpen-West-FH11;;;;1303250;1;;0;001;;;;LU;;;;
2020-08-21T10:57:41.0000000Z;2020-08-21T10:57:41.9500000Z;1303250;W03-C-Antwerpen-West-FH11;;;;1303250;2;;1;101;;;;LU;;;;
2020-08-21T10:57:41.0000000Z;2020-08-21T10:57:41.9500000Z;1303250;W03-C-Antwerpen-West-FH11;;;;1303250;3;;2;201;;;;LU;;;;
2020-08-21T10:57:41.0000000Z;2020-08-21T10:57:41.9500000Z;1303250;W03-C-Antwerpen-West-FH11;;;;1303250;4;;3;301;;;;LU;;;;
2020-08-21T10:57:41.0000000Z;2020-08-21T10:57:41.9500000Z;1303250;W03-C-Antwerpen-West-FH11;;;;1303250;5;;4;401;;;;LU;;;;
2020-08-21T10:59:48.0000000Z;2020-08-21T10:59:49.2700000Z;1857025;W03-C-Antwerpen-West-FH11;;;;1857025;1;;0;001;;;;LU;;;;
2020-08-21T10:59:48.0000000Z;2020-08-21T10:59:49.2700000Z;1857025;W03-C-Antwerpen-West-FH11;;;;1857025;2;;2;201;;;;LU;;;;
2020-08-21T11:08:29.6130000Z;2020-08-21T11:08:31.1630000Z;109571;W03-C-Antwerpen-West-FH03;;;;109571;1;;0;001;;;;BU;;;;
2020-08-21T11:08:29.6130000Z;2020-08-21T11:08:31.1630000Z;109571;W03-C-Antwerpen-West-FH03;;;;109571;1;;2;201;;;;LU;;;;
2020-08-21T11:14:58.2600000Z;2020-08-21T11:14:59.5930000Z;110299;W03-C-Antwerpen-West-FH03;;;;110299;14;;0;001;;;;LU;;;;
2020-08-21T11:14:58.2600000Z;2020-08-21T11:14:59.5930000Z;110299;W03-C-Antwerpen-West-FH03;;;;110299;14;;2;201;;;;LU;;;;
2020-08-21T11:14:58.2600000Z;2020-08-21T11:14:59.5930000Z;110299;W03-C-Antwerpen-West-FH03;;;;110299;14;;3;301;;;;LU;;;;
2020-08-21T11:23:38.6170000Z;2020-08-21T11:23:40.1230000Z;1951110;W03-C-Antwerpen-West-FH03;;;;1951110;74;;0;001;;;;BU;;;;
2020-08-21T11:23:38.6170000Z;2020-08-21T11:23:40.1230000Z;1951110;W03-C-Antwerpen-West-FH03;;;;1951110;74;;2;201;;;;BU;;;;
2020-08-21T11:32:07.7530000Z;2020-08-21T11:32:09.4870000Z;1962128;W03-C-Antwerpen-West-FH03;;;;1962128;50;;0;001;;;;LU;;;;
2020-08-21T11:32:07.7530000Z;2020-08-21T11:32:09.4870000Z;1962128;W03-C-Antwerpen-West-FH03;;;;1962128;50;;1;101;;;;LU;;;;
2020-08-21T11:32:07.7530000Z;2020-08-21T11:32:09.4870000Z;1962128;W03-C-Antwerpen-West-FH03;;;;1962128;50;;2;201;;;;LU;;;;
2020-08-21T11:43:55.1970000Z;2020-08-21T11:43:53.9070000Z;3997143;W02-D-Leuven-FH02;;;;3997143;1;;0;1;;;;BU;;;;
2020-08-21T11:43:55.1970000Z;2020-08-21T11:43:53.9070000Z;3997143;W02-D-Leuven-FH02;;;;3997143;11;;1;11;;Studentenkot;;BU;;;;
2020-08-21T12:06:28.0300000Z;2020-08-21T12:06:26.6930000Z;3063810;W02-D-Leuven-FH02;;;;3063810;001;;0;001;;;;BU;;;;
2020-08-21T12:06:28.0300000Z;2020-08-21T12:06:26.6930000Z;3063810;W02-D-Leuven-FH02;;;;3063810;101;;1;101;;;;BU;;;;
2020-08-21T12:17:39.9500000Z;2020-08-21T12:17:39.7430000Z;2023972;W03-C-Antwerpen-West-FH03;;;;2023972;0;;0;001;;;;LU;;;;
2020-08-21T12:17:39.9500000Z;2020-08-21T12:17:39.7430000Z;2023972;W03-C-Antwerpen-West-FH03;;;;2023972;0;;1;101;;;;LU;;;;
2020-08-21T12:17:39.9500000Z;2020-08-21T12:17:39.7430000Z;2023972;W03-C-Antwerpen-West-FH03;;;;2023972;0;;2;201;;;;LU;;;;
2020-08-21T12:23:10.0700000Z;2020-08-21T12:23:13.3470000Z;4782722;W02-D-Leuven-FH02;;;;4782722;001;;0;001;;;;BU;;;;
2020-08-21T12:23:10.0700000Z;2020-08-21T12:23:13.3470000Z;4782722;W02-D-Leuven-FH02;;;;4782722;101;;1;101;;1-3 verdiep is een studentenkot.;;BU;;;;
2020-08-21T12:29:40.4200000Z;2020-08-21T12:29:39.6230000Z;2023977;W03-C-Antwerpen-West-FH03;;;;2023977;0;;0;001;;;;BU;;;;
2020-08-21T12:29:40.4200000Z;2020-08-21T12:29:39.6230000Z;2023977;W03-C-Antwerpen-West-FH03;;;;2023977;0;;1;101;;;;LU;;;;
2020-08-21T12:29:40.4200000Z;2020-08-21T12:29:39.6230000Z;2023977;W03-C-Antwerpen-West-FH03;;;;2023977;0;;2;201;;;;LU;;;;
2020-08-21T12:39:10.9700000Z;2020-08-21T12:39:11.4500000Z;2059433;W03-C-Antwerpen-West-FH03;;;;2059433;0;;0;001;;;;LU;;;;
2020-08-21T12:39:10.9700000Z;2020-08-21T12:39:11.4500000Z;2059433;W03-C-Antwerpen-West-FH03;;;;2059433;0;;1;101;;;;LU;;;;
2020-08-21T12:39:10.9700000Z;2020-08-21T12:39:11.4500000Z;2059433;W03-C-Antwerpen-West-FH03;;;;2059433;0;;2;201;;;;LU;;;;
2020-08-21T12:39:10.9700000Z;2020-08-21T12:39:11.4500000Z;2059433;W03-C-Antwerpen-West-FH03;;;;2059433;0;;3;301;;;;LU;;;;
2020-08-21T12:40:30.3030000Z;2020-08-21T12:40:31.1730000Z;1684444;W03-C-Uccle-FH05;;;;1684444;-01;;0;-01;;;;SU;;;;
2020-08-21T12:40:30.3030000Z;2020-08-21T12:40:31.1730000Z;1684444;W03-C-Uccle-FH05;;;;1684444;01;;0;01;;;;BU;;;;
2020-08-21T12:40:30.3030000Z;2020-08-21T12:40:31.1730000Z;1684444;W03-C-Uccle-FH05;;;;1684444;11;;1;11;;;;LU;;;;
2020-08-21T12:40:30.3030000Z;2020-08-21T12:40:31.1730000Z;1684444;W03-C-Uccle-FH05;;;;1684444;21;;2;21;;;;LU;;;;
2020-08-21T12:40:30.3030000Z;2020-08-21T12:40:31.1730000Z;1684444;W03-C-Uccle-FH05;;;;1684444;31;;3;31;;;;LU;;;;
2020-08-21T12:43:35.3130000Z;2020-08-21T12:43:36.0770000Z;1684446;W03-C-Uccle-FH05;;;;1684446;-01;;0;-01;;;;SU;;;;
2020-08-21T12:43:35.3130000Z;2020-08-21T12:43:36.0770000Z;1684446;W03-C-Uccle-FH05;;;;1684446;01;;0;01;;;;BU;;;;
2020-08-21T12:43:35.3130000Z;2020-08-21T12:43:36.0770000Z;1684446;W03-C-Uccle-FH05;;;;1684446;21;;2;21;;;;LU;;;;
2020-08-21T12:45:02.0430000Z;2020-08-21T12:45:01.2270000Z;3036018;;;;;;4;;0;002;;;;BU;;;;
2020-08-21T12:47:25.4630000Z;2020-08-21T12:47:26.2670000Z;4124328;W03-C-Uccle-FH05;;;;4124328;-01;;0;-01;;;;SU;;;;
2020-08-21T12:47:25.4630000Z;2020-08-21T12:47:26.2670000Z;4124328;W03-C-Uccle-FH05;;;;4124328;01;;0;01;;;;BU;;;;
2020-08-21T12:47:25.4630000Z;2020-08-21T12:47:26.2670000Z;4124328;W03-C-Uccle-FH05;;;;4124328;21;;2;21;;;;LU;;;;
2020-08-21T12:47:25.4630000Z;2020-08-21T12:47:26.2670000Z;4124328;W03-C-Uccle-FH05;;;;4124328;31;;3;31;;;;LU;;;;
2020-08-21T12:48:34.7470000Z;2020-08-21T12:48:36.3730000Z;5904518;;;;;;8a;;1;101;;;;LU;;;;
2020-08-21T12:52:05.0030000Z;2020-08-21T12:52:03.9130000Z;5904519;;;;;;8b;;1;102;;;;LU;;;;
2020-08-21T12:53:20.6230000Z;2020-08-21T12:53:21.1530000Z;1684452;W03-C-Uccle-FH05;;;;1684452;-01;;0;-01;;;;SU;;;;
2020-08-21T12:53:20.6230000Z;2020-08-21T12:53:21.1530000Z;1684452;W03-C-Uccle-FH05;;;;1684452;01;;0;01;;;;BU;;;;
2020-08-21T12:53:20.6230000Z;2020-08-21T12:53:21.1530000Z;1684452;W03-C-Uccle-FH05;;;;1684452;11;;1;11;;;;LU;;;;
2020-08-21T12:53:20.6230000Z;2020-08-21T12:53:21.1530000Z;1684452;W03-C-Uccle-FH05;;;;1684452;21;;2;21;;;;LU;;;;
2020-08-21T12:53:20.6230000Z;2020-08-21T12:53:21.1530000Z;1684452;W03-C-Uccle-FH05;;;;1684452;31;;3;31;;;;LU;;;;
2020-08-21T13:07:04.5100000Z;2020-08-21T13:07:07.8070000Z;6122816;W02-D-Leuven-FH02;;;;6122816;001;;0;001;;;;LU;;;;
2020-08-21T13:07:04.5100000Z;2020-08-21T13:07:07.8070000Z;6122816;W02-D-Leuven-FH02;;;;6122816;101;;1;101;;1ste verdiep is een duplex met het tweede.;;LU;;;;
2020-08-21T13:07:39.3170000Z;2020-08-21T13:07:40.0630000Z;1684450;W03-C-Uccle-FH05;;;;1684450;-01;;0;-01;;;;SU;;;;
2020-08-21T13:07:39.3170000Z;2020-08-21T13:07:40.0630000Z;1684450;W03-C-Uccle-FH05;;;;1684450;01;;0;01;;;;BU;;;;
2020-08-21T13:07:39.3170000Z;2020-08-21T13:07:40.0630000Z;1684450;W03-C-Uccle-FH05;;;;1684450;21;;2;21;;;;LU;;;;
2020-08-21T13:15:11.9530000Z;2020-08-21T13:15:16.0330000Z;4764803;W03-D-Mechelen-FH02;;;;4764803;6.1;;1;103;;;;LU;;;;
2020-08-21T13:15:11.9530000Z;2020-08-21T13:15:16.0330000Z;4764803;W03-D-Mechelen-FH02;;;;4764803;6.2;;2;201;;;;LU;;;;
2020-08-21T13:15:11.9530000Z;2020-08-21T13:15:16.0330000Z;4764803;W03-D-Mechelen-FH02;;;;4764803;6.3;;3;301;;;;LU;;;;
2020-08-21T13:18:30.7430000Z;2020-08-21T13:18:31.2070000Z;1051711;W03-C-Uccle-FH05;;;;1051711;-01;;0;-01;;;;SU;;;;
2020-08-21T13:18:30.7430000Z;2020-08-21T13:18:31.2070000Z;1051711;W03-C-Uccle-FH05;;;;1051711;01;;0;01;;;;BU;;;;
2020-08-21T13:18:30.7430000Z;2020-08-21T13:18:31.2070000Z;1051711;W03-C-Uccle-FH05;;;;1051711;11;;1;11;;;;LU;;;;
2020-08-21T13:18:30.7430000Z;2020-08-21T13:18:31.2070000Z;1051711;W03-C-Uccle-FH05;;;;1051711;21;;2;21;;;;LU;;;;
2020-08-21T13:20:24.1870000Z;2020-08-21T13:20:24.9230000Z;1693428;W03-C-Uccle-FH05;;;;1693428;-01;;0;-01;;;;SU;;;;
2020-08-21T13:20:24.1870000Z;2020-08-21T13:20:24.9230000Z;1693428;W03-C-Uccle-FH05;;;;1693428;01;;0;01;;;;BU;;;;
2020-08-21T13:20:24.1870000Z;2020-08-21T13:20:24.9230000Z;1693428;W03-C-Uccle-FH05;;;;1693428;11;;1;11;;;;LU;;;;
2020-08-21T13:20:24.1870000Z;2020-08-21T13:20:24.9230000Z;1693428;W03-C-Uccle-FH05;;;;1693428;21;;2;21;;;;LU;;;;
2020-08-21T13:20:24.1870000Z;2020-08-21T13:20:24.9230000Z;1693428;W03-C-Uccle-FH05;;;;1693428;31;;3;31;;;;LU;;;;
2020-08-21T13:21:59.8570000Z;2020-08-21T13:22:01.6430000Z;4802156;W02-D-Leuven-FH02;;;;4802156;001;;0;001;;Building group is een studentenkot.;;BU;;;;
2020-08-21T13:22:19.8470000Z;2020-08-21T13:22:20.5370000Z;1693426;W03-C-Uccle-FH05;;;;1693426;-01;;0;-01;;;;SU;;;;
2020-08-21T13:22:19.8470000Z;2020-08-21T13:22:20.5370000Z;1693426;W03-C-Uccle-FH05;;;;1693426;01;;0;01;;;;BU;;;;
2020-08-21T13:22:19.8470000Z;2020-08-21T13:22:20.5370000Z;1693426;W03-C-Uccle-FH05;;;;1693426;11;;1;11;;;;LU;;;;
2020-08-21T13:22:19.8470000Z;2020-08-21T13:22:20.5370000Z;1693426;W03-C-Uccle-FH05;;;;1693426;21;;2;21;;;;LU;;;;
2020-08-21T13:22:19.8470000Z;2020-08-21T13:22:20.5370000Z;1693426;W03-C-Uccle-FH05;;;;1693426;31;;3;31;;;;LU;;;;
2020-08-21T13:24:25.8870000Z;2020-08-21T13:24:26.6270000Z;1693429;W03-C-Uccle-FH05;;;;1693429;-01;;0;-01;;;;SU;;;;
2020-08-21T13:24:25.8870000Z;2020-08-21T13:24:26.6270000Z;1693429;W03-C-Uccle-FH05;;;;1693429;02;;0;01;;;;BU;;;;
2020-08-21T13:24:25.8870000Z;2020-08-21T13:24:26.6270000Z;1693429;W03-C-Uccle-FH05;;;;1693429;11;;1;11;;;;LU;;;;
2020-08-21T13:24:25.8870000Z;2020-08-21T13:24:26.6270000Z;1693429;W03-C-Uccle-FH05;;;;1693429;21;;2;21;;;;LU;;;;
2020-08-21T13:35:42.6170000Z;2020-08-21T13:35:41.4270000Z;2046052;W02-D-Leuven-FH02;;;;2046052;101;;1;101;;;;LU;;;;
2020-08-21T13:35:42.6170000Z;2020-08-21T13:35:41.4270000Z;2046052;W02-D-Leuven-FH02;;;;2046052;102;;1;102;;;;LU;;;;
2020-08-21T13:35:42.6170000Z;2020-08-21T13:35:41.4270000Z;2046052;W02-D-Leuven-FH02;;;;2046052;201;;2;201;;;;LU;;;;
2020-08-21T13:35:42.6170000Z;2020-08-21T13:35:41.4270000Z;2046052;W02-D-Leuven-FH02;;;;2046052;202;;2;202;;;;LU;;;;
2020-08-21T13:35:42.6170000Z;2020-08-21T13:35:41.4270000Z;2046052;W02-D-Leuven-FH02;;;;2046052;301;;3;301;;;;LU;;;;
2020-08-21T13:35:42.6170000Z;2020-08-21T13:35:41.4270000Z;2046052;W02-D-Leuven-FH02;;;;2046052;302;;3;302;;;;LU;;;;
2020-08-21T13:35:42.6170000Z;2020-08-21T13:35:41.4270000Z;2046052;W02-D-Leuven-FH02;;;;2046052;401;;4;401;;;;LU;;;;
2020-08-21T13:35:42.6170000Z;2020-08-21T13:35:41.4270000Z;2046052;W02-D-Leuven-FH02;;;;2046052;402;;4;402;;;;LU;;;;
2020-08-21T13:35:42.6170000Z;2020-08-21T13:35:41.4270000Z;2046052;W02-D-Leuven-FH02;;;;2046052;501;;5;501;;;;LU;;;;
2020-08-21T13:46:00.7000000Z;2020-08-21T13:45:59.4430000Z;2046295;;;;;;001;;0;001;;;;BU;;;;
2020-08-21T13:48:50.0270000Z;2020-08-21T13:48:49.0030000Z;2046049;;;;;;002;;0;002;;;;BU;;;;
2020-08-21T13:55:13.3630000Z;2020-08-21T13:56:13.5500000Z;5839547;W03-D-Mechelen-FH02;;;;5839547;8c;;1;101;;;;LU;;;;
2020-08-21T13:58:43.1630000Z;2020-08-21T13:58:42.5100000Z;6545210;;;;;;8d1;;1;102;;;;BU;;;;
2020-08-21T14:05:32.7970000Z;2020-08-21T14:05:32.3030000Z;6733173;;;;;;8d3;;3;301;;;;LU;;;;
2020-08-21T14:09:54.0730000Z;2020-08-21T14:09:54.7630000Z;1693424;W03-C-Uccle-FH05;;;;1693424;-01;;0;-01;;;;SU;;;;
2020-08-21T14:09:54.0730000Z;2020-08-21T14:09:54.7630000Z;1693424;W03-C-Uccle-FH05;;;;1693424;01;;0;01;;;;BU;;;;
2020-08-21T14:09:54.0730000Z;2020-08-21T14:09:54.7630000Z;1693424;W03-C-Uccle-FH05;;;;1693424;11;;1;11;;;;LU;;;;
2020-08-21T14:09:54.0730000Z;2020-08-21T14:09:54.7630000Z;1693424;W03-C-Uccle-FH05;;;;1693424;21;;2;21;;;;LU;;;;
2020-08-21T14:17:55.8770000Z;2020-08-21T14:17:59.1530000Z;1996991;W02-D-Leuven-FH02;;;;1996991;001;;0;001;;Gelijkvloers en 1ste verdiep horen bij elkaar.;;BU;;;;
2020-08-21T14:17:55.8770000Z;2020-08-21T14:17:59.1530000Z;1996991;W02-D-Leuven-FH02;;;;1996991;201;;2;201;;;;LU;;;;
2020-08-21T14:17:55.8770000Z;2020-08-21T14:17:59.1530000Z;1996991;W02-D-Leuven-FH02;;;;1996991;301;;3;301;;;;LU;;;;
2020-08-21T14:17:55.8770000Z;2020-08-21T14:17:59.1530000Z;1996991;W02-D-Leuven-FH02;;;;1996991;401;;4;401;;;;LU;;;;
2020-08-21T14:23:05.0730000Z;2020-08-21T14:23:06.1900000Z;2029032;W03-C-Antwerpen-West-FH03;;;;2029032;36;;1;101;;;;LU;;;;
2020-08-21T14:23:05.0730000Z;2020-08-21T14:23:06.1900000Z;2029032;W03-C-Antwerpen-West-FH03;;;;2029032;36;;2;201;;;;LU;;;;
