File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;CONTACT;EMAIL;TELNR
;;;Zoning;5577301;20200207144550;W02-D-Hasselt-FH02;5577301;20200207144550;W02-D-Hasselt-FH02;15491;FTTH-Cu;;;;;;;;;;379059;20191126224317;1019954;26300000;35786;Zuivelmarkt;2;;3500;Hasselt;;218219,562;180483,663;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1164328;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;;;;;;0;1;0;1;NL;SDU;nan;nan;nan
;;;Zoning;5577301;20200207144550;W02-D-Hasselt-FH02;5577301;20200207144550;W02-D-Hasselt-FH02;15491;FTTH-Cu;;;;;;;;;;379314;20191121102511;1113725;26300000;7917;Kolonel Dusartplein;14;;3500;Hasselt;;218515,654;180530,803;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1158530;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;NL;SDU;nan;nan;nan
;;;Zoning;5577301;20200207144550;W02-D-Hasselt-FH02;5577301;20200207144550;W02-D-Hasselt-FH02;15491;FTTH-Cu;;;;;;;;;;5157570;20191121102515;1113726;26300000;7917;Kolonel Dusartplein;16;;3500;Hasselt;;218509,835;180540,039;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;2;11120473;5490516;BU;1;1;1;;0;;;;;;;;;;;;;;;;;;1;1;0;2;NL;MDU;nan;nan;nan
;;;Zoning;5577301;20200207144550;W02-D-Hasselt-FH02;5577301;20200207144550;W02-D-Hasselt-FH02;15491;FTTH-Cu;;;;;;;;;;5157570;20191121102515;1113726;26300000;7917;Kolonel Dusartplein;16;;3500;Hasselt;;218509,835;180540,039;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;1;1160571;5490517;LU;1;101;101;;1;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;1;0;2;NL;MDU;nan;nan;nan
;;;Zoning;5577301;20200207144550;W02-D-Hasselt-FH02;5577301;20200207144550;W02-D-Hasselt-FH02;15491;FTTH-Cu;;;;;;;;;;5157571;20200124110814;1113775;26300000;19572;Maastrichterstraat;1;;3500;Hasselt;;218125,784;180315,78;;N;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;2;1152526;;LU;1;;;;;;Y;#HA.GV/H1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;1;0;0;1;NL;SDU;nan;nan;nan
;;;Zoning;5577301;20200207144550;W02-D-Hasselt-FH02;5577301;20200207144550;W02-D-Hasselt-FH02;15491;FTTH-Cu;;;;;;;;;;13944443;20191103202206;1113776;26300000;19572;Maastrichterstraat;8;;3500;Hasselt;;218172,699;180327,06;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11148842;;BU;1;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;NL;SDU;nan;nan;nan
;;;Zoning;5577301;20200207144550;W02-D-Hasselt-FH02;5577301;20200207144550;W02-D-Hasselt-FH02;15491;FTTH-Cu;;;;;;;;;;379445;20191103202114;1143120;26300000;6124;Demerstraat;58;;3500;Hasselt;;218158,719;180724,639;;N;MON;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1182671;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;;;;;;0;1;0;1;NL;SDU;nan;nan;nan
;;;Zoning;5577301;20200207144550;W02-D-Hasselt-FH02;5577301;20200207144550;W02-D-Hasselt-FH02;15491;FTTH-Cu;;;;;;;;;;379446;20191103202114;1143121;26300000;6124;Demerstraat;60;;3500;Hasselt;;218162,117;180730,764;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;1;1183882;5490177;BU;1;1;1;;0;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;;;;;;0;1;1;2;NL;SDU;nan;nan;nan
;;;Zoning;5577301;20200207144550;W02-D-Hasselt-FH02;5577301;20200207144550;W02-D-Hasselt-FH02;15491;FTTH-Cu;;;;;;;;;;379446;20191103202114;1143121;26300000;6124;Demerstraat;60;;3500;Hasselt;;218162,117;180730,764;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;2;10865233;5490178;SU;1;SU1;SU1;;0;;;;;;;;;;;;;;;;;;0;1;1;2;NL;SDU;nan;nan;nan
;;;Zoning;5577301;20200207144550;W02-D-Hasselt-FH02;5577301;20200207144550;W02-D-Hasselt-FH02;15491;FTTH-Cu;;;;;;;;;;5157579;20191103202101;1150267;26300000;35786;Zuivelmarkt;38;;3500;Hasselt;;218271,448;180585,34;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;6;10866998;5489850;BU;1;1;1;;0;;;;;;;;;;;;;;;;;;3;2;0;5;NL;MDU;nan;nan;nan
