File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;CONTACT;EMAIL;TELNR
;;;Zoning;14360364;20200326171605;W03-C-Schaerbeek-FH04;14360364;20200326171605;W03-C-Schaerbeek-FH04;30073;FTTH-Cu;;;;;;;;;;31152763;20200613155437;1109593;891800;2228;Avenue Chazal - Chazallaan;9;;1030;Schaerbeek - Schaarbeek;;151384,309;171417,259;;Y;NA;5;3;Unknown;Unknown;;None;;;;;;;;;;;;1;2761943;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;;;;;;4;1;0;5;FR;MDU;;;
;;;Zoning;14360364;20200326171605;W03-C-Schaerbeek-FH04;14360364;20200326171605;W03-C-Schaerbeek-FH04;30073;FTTH-Cu;;;;;;;;;;31152763;20200613155437;1109593;891800;2228;Avenue Chazal - Chazallaan;9;;1030;Schaerbeek - Schaarbeek;;151384,309;171417,259;;Y;NA;5;3;Unknown;Unknown;;None;;;;;;;;;;;;2;2761944;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;;;;;;4;1;0;5;FR;MDU;;;
;;;Zoning;14360364;20200326171605;W03-C-Schaerbeek-FH04;14360364;20200326171605;W03-C-Schaerbeek-FH04;30073;FTTH-Cu;;;;;;;;;;31152763;20200613155437;1109593;891800;2228;Avenue Chazal - Chazallaan;9;;1030;Schaerbeek - Schaarbeek;;151384,309;171417,259;;Y;NA;5;3;Unknown;Unknown;;None;;;;;;;;;;;;3;2761946;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;;;;;;4;1;0;5;FR;MDU;;;
;;;Zoning;14360364;20200326171605;W03-C-Schaerbeek-FH04;14360364;20200326171605;W03-C-Schaerbeek-FH04;30073;FTTH-Cu;;;;;;;;;;31152763;20200613155437;1109593;891800;2228;Avenue Chazal - Chazallaan;9;;1030;Schaerbeek - Schaarbeek;;151384,309;171417,259;;Y;NA;5;3;Unknown;Unknown;;None;;;;;;;;;;;;4;11379137;;LU;1;;;;;;;;;;;;;;;;;;;;;;4;1;0;5;FR;MDU;;;
;;;Zoning;14360364;20200326171605;W03-C-Schaerbeek-FH04;14360364;20200326171605;W03-C-Schaerbeek-FH04;30073;FTTH-Cu;;;;;;;;;;31152763;20200613155437;1109593;891800;2228;Avenue Chazal - Chazallaan;9;;1030;Schaerbeek - Schaarbeek;;151384,309;171417,259;;Y;NA;5;3;Unknown;Unknown;;None;;;;;;;;;;;;5;11440424;;LU;1;;;;;;;;;;;;;;;;;;;;;;4;1;0;5;FR;MDU;;;
;;;Zoning;14360364;20200326171605;W03-C-Schaerbeek-FH04;14360364;20200326171605;W03-C-Schaerbeek-FH04;30073;FTTH-Cu;35572662;20200613155446;Chazallaan 14-16-18-20;;;;;;;31152764;20200613155448;1165036;891800;2228;Avenue Chazal - Chazallaan;16;;1030;Schaerbeek - Schaarbeek;;151356,319;171440,799;;Y;NA;5;6;Unknown;Unknown;;None;;;;;;;;;;;;1;2761021;;LU;1;;;;;;Y;#A1/A1/C.A1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;10;0;1;11;FR;MDU;;;
;;;Zoning;14360364;20200326171605;W03-C-Schaerbeek-FH04;14360364;20200326171605;W03-C-Schaerbeek-FH04;30073;FTTH-Cu;35572662;20200613155446;Chazallaan 14-16-18-20;;;;;;;31152764;20200613155448;1165036;891800;2228;Avenue Chazal - Chazallaan;16;;1030;Schaerbeek - Schaarbeek;;151356,319;171440,799;;Y;NA;5;6;Unknown;Unknown;;None;;;;;;;;;;;;2;2761027;;LU;1;;;;;;Y;#A2/A2/C.A2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;10;0;1;11;FR;MDU;;;
;;;Zoning;14360364;20200326171605;W03-C-Schaerbeek-FH04;14360364;20200326171605;W03-C-Schaerbeek-FH04;30073;FTTH-Cu;35572662;20200613155446;Chazallaan 14-16-18-20;;;;;;;31152764;20200613155448;1165036;891800;2228;Avenue Chazal - Chazallaan;16;;1030;Schaerbeek - Schaarbeek;;151356,319;171440,799;;Y;NA;5;6;Unknown;Unknown;;None;;;;;;;;;;;;3;2761032;;LU;1;;;;;;Y;#A3/A3/C.A3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;10;0;1;11;FR;MDU;;;
;;;Zoning;14360364;20200326171605;W03-C-Schaerbeek-FH04;14360364;20200326171605;W03-C-Schaerbeek-FH04;30073;FTTH-Cu;35572662;20200613155446;Chazallaan 14-16-18-20;;;;;;;31152764;20200613155448;1165036;891800;2228;Avenue Chazal - Chazallaan;16;;1030;Schaerbeek - Schaarbeek;;151356,319;171440,799;;Y;NA;5;6;Unknown;Unknown;;None;;;;;;;;;;;;4;2761036;;LU;1;;;;;;Y;#A3/B3/C.B3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;10;0;1;11;FR;MDU;;;
;;;Zoning;14360364;20200326171605;W03-C-Schaerbeek-FH04;14360364;20200326171605;W03-C-Schaerbeek-FH04;30073;FTTH-Cu;35572662;20200613155446;Chazallaan 14-16-18-20;;;;;;;31152764;20200613155448;1165036;891800;2228;Avenue Chazal - Chazallaan;16;;1030;Schaerbeek - Schaarbeek;;151356,319;171440,799;;Y;NA;5;6;Unknown;Unknown;;None;;;;;;;;;;;;5;2761041;;LU;1;;;;;;Y;#A4/A4/C.A4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;10;0;1;11;FR;MDU;;;
;;;Zoning;14360364;20200326171605;W03-C-Schaerbeek-FH04;14360364;20200326171605;W03-C-Schaerbeek-FH04;30073;FTTH-Cu;35572662;20200613155446;Chazallaan 14-16-18-20;;;;;;;31152764;20200613155448;1165036;891800;2228;Avenue Chazal - Chazallaan;16;;1030;Schaerbeek - Schaarbeek;;151356,319;171440,799;;Y;NA;5;6;Unknown;Unknown;;None;;;;;;;;;;;;6;2761045;;LU;1;;;;;;Y;#A4/B4/C.B4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;10;0;1;11;FR;MDU;;;
;;;Zoning;14360364;20200326171605;W03-C-Schaerbeek-FH04;14360364;20200326171605;W03-C-Schaerbeek-FH04;30073;FTTH-Cu;35572662;20200613155446;Chazallaan 14-16-18-20;;;;;;;31152764;20200613155448;1165036;891800;2228;Avenue Chazal - Chazallaan;16;;1030;Schaerbeek - Schaarbeek;;151356,319;171440,799;;Y;NA;5;6;Unknown;Unknown;;None;;;;;;;;;;;;7;2761050;;LU;1;;;;;;Y;#A4/C4/C.C4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;10;0;1;11;FR;MDU;;;
