File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;CONTACT;EMAIL;TELNR
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564430;20130610121658;1005018;44510000;4256;Rue de Cache Après;91;A;7033;Mons;Cuesmes;117356,511;125004,349;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1009650;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564457;20130610121701;1016599;44510000;555;Rue de l'Anglais;7;;7012;Mons;Jemappes;115828,435;124634,997;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1004467;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564458;20130610121701;1016600;44510000;555;Rue de l'Anglais;1;;7012;Mons;Jemappes;115916,561;124685,267;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;964403;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564459;20130610121702;1016602;44510000;12013;Place de la Gare;28;;7012;Mons;Jemappes;115876,828;124471,309;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;986524;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564460;20130610121702;1016603;44510000;12013;Place de la Gare;1;;7012;Mons;Jemappes;115924,703;124507,782;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;964414;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;;;;;;1;1;0;2;FR;MDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564460;20130610121702;1016603;44510000;12013;Place de la Gare;1;;7012;Mons;Jemappes;115924,703;124507,782;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;2;964413;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;;;;;;1;1;0;2;FR;MDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;38019050;20200816105323;1016604;44510000;85;Rue du Moulin d'en Haut;1;;7012;Mons;Jemappes;115836,113;125466,22;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;2;10665123;;BU;1;;;;;;Y;#CO.REZ/LOT 1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;0;1;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564462;20130610121702;1016605;44510000;7989;Rue A. Defrise;98;;7012;Mons;Jemappes;115606,119;125192,378;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1010367;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564592;20130610121721;103444;44510000;15024;Rue Jean Jaurès;69;;7033;Mons;Cuesmes;117505,706;125584,844;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1004123;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;38802966;20200924160946;103445;44510000;4717;Rue Louis Caty;125;;7033;Mons;Cuesmes;117507,995;125593,494;;NA;NA;;;Unknown;Fiber;;None;;;;;;;;;;;;1;11499855;;LU;1;;;;;;N;;;;;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564596;20130610121722;103449;44510000;4717;Rue Louis Caty;129;;7033;Mons;Cuesmes;117443,722;125575,082;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;970585;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564597;20130610121722;103450;44510000;4717;Rue Louis Caty;173;;7033;Mons;Cuesmes;117324,651;125535,086;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;976780;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564598;20130610121722;103451;44510000;4717;Rue Louis Caty;181;;7033;Mons;Cuesmes;117305,936;125513,946;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;977802;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564607;20130610121724;103462;44510000;4717;Rue Louis Caty;123;;7033;Mons;Cuesmes;117541,259;125598,976;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;970144;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33480165;20200813094929;W05-C-Mons-FH14;33480165;20200813094929;W05-C-Mons-FH14;33716;FTTH-Cu;;;;;;;;;;564894;20130610121801;1095832;44510000;5453;Rue à Charrettes;39;;7012;Mons;Jemappes;116247,027;124945,327;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;992910;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
