File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;CONTACT;EMAIL;TELNR
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307790;20190824155451;1009752;891900;15052;Avenue De Fré;114;;1180;Uccle;;149411,299;165943,069;;N;IRREG;2;;Unknown;Unknown;;None;;;;;;;;;;;;1;771078;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307791;20190824155451;1009753;891900;15052;Avenue De Fré;118;;1180;Uccle;;149439,28;165946,999;;N;IRREG;4;;Unknown;Unknown;;None;;;;;;;;;;;;1;771547;;LU;1;;;;;;Y;#A1/C1-G1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;4;0;0;4;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307791;20190824155451;1009753;891900;15052;Avenue De Fré;118;;1180;Uccle;;149439,28;165946,999;;N;IRREG;4;;Unknown;Unknown;;None;;;;;;;;;;;;2;771561;;LU;1;;;;;;Y;#A2/C2-G2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;4;0;0;4;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307791;20190824155451;1009753;891900;15052;Avenue De Fré;118;;1180;Uccle;;149439,28;165946,999;;N;IRREG;4;;Unknown;Unknown;;None;;;;;;;;;;;;3;771576;;LU;1;;;;;;Y;#A3/C3-G3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;4;0;0;4;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307791;20190824155451;1009753;891900;15052;Avenue De Fré;118;;1180;Uccle;;149439,28;165946,999;;N;IRREG;4;;Unknown;Unknown;;None;;;;;;;;;;;;4;771585;;LU;1;;;;;;Y;#A4/C4-G4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;4;0;0;4;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307792;20190824155451;1009754;891900;15052;Avenue De Fré;102;;1180;Uccle;;149294,802;165970,981;;Y;NA;4;5;Unknown;Unknown;;None;;;;;;;;;;;;1;768689;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;;;;;;6;0;0;6;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307792;20190824155451;1009754;891900;15052;Avenue De Fré;102;;1180;Uccle;;149294,802;165970,981;;Y;NA;4;5;Unknown;Unknown;;None;;;;;;;;;;;;2;10337870;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;;;;;;6;0;0;6;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307792;20190824155451;1009754;891900;15052;Avenue De Fré;102;;1180;Uccle;;149294,802;165970,981;;Y;NA;4;5;Unknown;Unknown;;None;;;;;;;;;;;;3;10337871;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;;;;;;6;0;0;6;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307792;20190824155451;1009754;891900;15052;Avenue De Fré;102;;1180;Uccle;;149294,802;165970,981;;Y;NA;4;5;Unknown;Unknown;;None;;;;;;;;;;;;4;10337872;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;;;;;;6;0;0;6;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307792;20190824155451;1009754;891900;15052;Avenue De Fré;102;;1180;Uccle;;149294,802;165970,981;;Y;NA;4;5;Unknown;Unknown;;None;;;;;;;;;;;;5;10337873;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;;;;;;6;0;0;6;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307792;20190824155451;1009754;891900;15052;Avenue De Fré;102;;1180;Uccle;;149294,802;165970,981;;Y;NA;4;5;Unknown;Unknown;;None;;;;;;;;;;;;6;10337874;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;;;;;;6;0;0;6;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307796;20190824155451;1009758;891900;15052;Avenue De Fré;100;;1180;Uccle;;149254,711;165985,752;;Y;NA;5;5;Unknown;Unknown;;None;;;;;;;;;;;;1;768332;;LU;1;;;;;;Y;#A1/D/C6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;1;0;9;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307796;20190824155451;1009758;891900;15052;Avenue De Fré;100;;1180;Uccle;;149254,711;165985,752;;Y;NA;5;5;Unknown;Unknown;;None;;;;;;;;;;;;2;768334;;LU;1;;;;;;Y;#A1/G/C2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;1;0;9;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307796;20190824155451;1009758;891900;15052;Avenue De Fré;100;;1180;Uccle;;149254,711;165985,752;;Y;NA;5;5;Unknown;Unknown;;None;;;;;;;;;;;;3;768345;;LU;1;;;;;;Y;#A2/D/C7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;1;0;9;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307796;20190824155451;1009758;891900;15052;Avenue De Fré;100;;1180;Uccle;;149254,711;165985,752;;Y;NA;5;5;Unknown;Unknown;;None;;;;;;;;;;;;4;768346;;LU;1;;;;;;Y;#A2/G/C1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;1;0;9;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307796;20190824155451;1009758;891900;15052;Avenue De Fré;100;;1180;Uccle;;149254,711;165985,752;;Y;NA;5;5;Unknown;Unknown;;None;;;;;;;;;;;;5;768353;;LU;1;;;;;;Y;#A3/D/C5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;1;0;9;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307796;20190824155451;1009758;891900;15052;Avenue De Fré;100;;1180;Uccle;;149254,711;165985,752;;Y;NA;5;5;Unknown;Unknown;;None;;;;;;;;;;;;6;768355;;LU;1;;;;;;Y;#A3/G/C8;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;1;0;9;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307796;20190824155451;1009758;891900;15052;Avenue De Fré;100;;1180;Uccle;;149254,711;165985,752;;Y;NA;5;5;Unknown;Unknown;;None;;;;;;;;;;;;7;768360;;LU;1;;;;;;Y;#A4/GD/C4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;1;0;9;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307796;20190824155451;1009758;891900;15052;Avenue De Fré;100;;1180;Uccle;;149254,711;165985,752;;Y;NA;5;5;Unknown;Unknown;;None;;;;;;;;;;;;8;768361;;BU;1;;;;;;Y;#CO.REZ/4C;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;8;1;0;9;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;307796;20190824155451;1009758;891900;15052;Avenue De Fré;100;;1180;Uccle;;149254,711;165985,752;;Y;NA;5;5;Unknown;Unknown;;None;;;;;;;;;;;;9;768363;;LU;1;;;;;;Y;#SS/C3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;8;1;0;9;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;12789451;20190824155600;1009761;891900;15052;Avenue De Fré;106;;1180;Uccle;;149318,402;165963,372;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;769438;;LU;1;;;;;;Y;#A.REZ/D/C1-G.A;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;6;0;0;6;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;12789451;20190824155600;1009761;891900;15052;Avenue De Fré;106;;1180;Uccle;;149318,402;165963,372;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;2;769450;;LU;1;;;;;;Y;#A1/D/C2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;6;0;0;6;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;12789451;20190824155600;1009761;891900;15052;Avenue De Fré;106;;1180;Uccle;;149318,402;165963,372;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;3;769453;;LU;1;;;;;;Y;#A1/G/C5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;6;0;0;6;FR;MDU;nan;nan;nan
;;;Zoning;8443989;20200324070100;W03-C-Uccle-FH04;8443989;20200324070100;W03-C-Uccle-FH04;21333;FTTH-Cu;;;;;;;;;;12789451;20190824155600;1009761;891900;15052;Avenue De Fré;106;;1180;Uccle;;149318,402;165963,372;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;4;769466;;LU;1;;;;;;Y;#A2/D/C3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;6;0;0;6;FR;MDU;nan;nan;nan
