File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;CONTACT;EMAIL;TELNR
;;;Zoning;33459375;20200813094927;W05-C-Boussu-FH02;33459375;20200813094927;W05-C-Boussu-FH02;33696;FTTH-Cu;;;;;;;;;;1105107;20000101000000;1016571;9400000;22;Rue de l'Abattoir;21;;7301;Boussu;Hornu;111348,144;125263,051;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;3054273;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;;;;;;0;1;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33459375;20200813094927;W05-C-Boussu-FH02;33459375;20200813094927;W05-C-Boussu-FH02;33696;FTTH-Cu;;;;;;;;;;1105108;20000101000000;1016585;9400000;2355;Rue de Binche;74;;7301;Boussu;Hornu;111805,98;124340,102;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;3055373;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;;;;;;0;1;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33459375;20200813094927;W05-C-Boussu-FH02;33459375;20200813094927;W05-C-Boussu-FH02;33696;FTTH-Cu;;;;;;;;;;1105111;20000101000000;1016590;9400000;23939;Rue Grande;121;;7301;Boussu;Hornu;111612,826;124692,199;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;3065944;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;;;;;;0;1;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33459375;20200813094927;W05-C-Boussu-FH02;33459375;20200813094927;W05-C-Boussu-FH02;33696;FTTH-Cu;;;;;;;;;;1105112;20000101000000;1016591;9400000;6219;Rue Clarisse;19;;7301;Boussu;Hornu;111503,893;124675,419;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;3057496;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33459375;20200813094927;W05-C-Boussu-FH02;33459375;20200813094927;W05-C-Boussu-FH02;33696;FTTH-Cu;;;;;;;;;;1105117;20000101000000;1021578;9400000;27616;Rue de Valenciennes;180;;7301;Boussu;Hornu;110739,293;124941,058;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;3067725;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33459375;20200813094927;W05-C-Boussu-FH02;33459375;20200813094927;W05-C-Boussu-FH02;33696;FTTH-Cu;;;;;;;;;;1105118;20000101000000;1021580;9400000;27616;Rue de Valenciennes;155;;7301;Boussu;Hornu;111016,431;125075,877;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;3067710;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33459375;20200813094927;W05-C-Boussu-FH02;33459375;20200813094927;W05-C-Boussu-FH02;33696;FTTH-Cu;;;;;;;;;;1105119;20000101000000;1021581;9400000;27616;Rue de Valenciennes;424;;7300;Boussu;;110076,193;124723,148;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;3067991;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33459375;20200813094927;W05-C-Boussu-FH02;33459375;20200813094927;W05-C-Boussu-FH02;33696;FTTH-Cu;;;;;;;;;;1105120;20000101000000;1021583;9400000;27616;Rue de Valenciennes;16;;7301;Boussu;Hornu;111414,562;125160,952;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;3067714;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33459375;20200813094927;W05-C-Boussu-FH02;33459375;20200813094927;W05-C-Boussu-FH02;33696;FTTH-Cu;;;;;;;;;;1105121;20000101000000;1021584;9400000;27616;Rue de Valenciennes;386;;7300;Boussu;;110243,511;124782,642;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;3067944;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan
;;;Zoning;33459375;20200813094927;W05-C-Boussu-FH02;33459375;20200813094927;W05-C-Boussu-FH02;33696;FTTH-Cu;;;;;;;;;;38006939;20200815233549;1021585;9400000;27616;Rue de Valenciennes;359;;7300;Boussu;;110328,219;124863,555;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;2;10655723;;BU;1;;;;;;Y;;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;NA;;;;;;;;;;;;0;1;0;1;FR;SDU;nan;nan;nan
