File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;CONTACT;EMAIL;TELNR;adres
;;;Zoning;31328549;20200325093924;W03-D-Hasselt-FH08;31328549;20200325093924;W03-D-Hasselt-FH08;32336;FTTH-Cu;;;;;;;;;;33421465;20200421160824;1162805;26300000;28777;Spoorwegstraat;169;;3500;Hasselt;;216599;180626;;N;HEIGHT;1;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11367750;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;nan;nan;nan;Spoorwegstraat169
;;;Zoning;31328549;20200325093924;W03-D-Hasselt-FH08;31328549;20200325093924;W03-D-Hasselt-FH08;32336;FTTH-Cu;;;;;;;;;;33420487;20200421160830;2407590;26300000;207;Acaciastraat;19;;3500;Hasselt;;217263;180141;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11367588;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;nan;nan;nan;Acaciastraat19
;;;Zoning;31328549;20200325093924;W03-D-Hasselt-FH08;31328549;20200325093924;W03-D-Hasselt-FH08;32336;FTTH-Cu;;;;;;;;;;33420488;20200421160824;2407627;26300000;207;Acaciastraat;86;;3500;Hasselt;;217054;180155;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11367589;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;nan;nan;nan;Acaciastraat86
;;;Zoning;31328549;20200325093924;W03-D-Hasselt-FH08;31328549;20200325093924;W03-D-Hasselt-FH08;32336;FTTH-Cu;;;;;;;;;;33420502;20200421160828;2409152;26300000;2268;Beukenstraat;36;;3500;Hasselt;;217137;180036;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11367591;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;nan;nan;nan;Beukenstraat36
;;;Zoning;31328549;20200325093924;W03-D-Hasselt-FH08;31328549;20200325093924;W03-D-Hasselt-FH08;32336;FTTH-Cu;;;;;;;;;;33420517;20200421160830;2442105;26300000;30086;Djef Swennenstraat;17;;3500;Hasselt;;216783;180027;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11367593;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;nan;nan;nan;Djef Swennenstraat17
;;;Zoning;31328549;20200325093924;W03-D-Hasselt-FH08;31328549;20200325093924;W03-D-Hasselt-FH08;32336;FTTH-Cu;;;;;;;;;;33420579;20200421160824;3937739;26300000;39027;Monseigneur Kerkhofsstraat;16;;3500;Hasselt;;217449;180220;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11367604;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;nan;nan;nan;Monseigneur Kerkhofsstraat16
;;;Zoning;31328549;20200325093924;W03-D-Hasselt-FH08;31328549;20200325093924;W03-D-Hasselt-FH08;32336;FTTH-Cu;;;;;;;;;;33420594;20200421160826;3937740;26300000;39027;Monseigneur Kerkhofsstraat;18;;3500;Hasselt;;217443;180224;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11367605;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;nan;nan;nan;Monseigneur Kerkhofsstraat18
;;;Zoning;31328549;20200325093924;W03-D-Hasselt-FH08;31328549;20200325093924;W03-D-Hasselt-FH08;32336;FTTH-Cu;;;;;;;;;;33421467;20200421160824;4070278;26300000;41537;Kapellekensbampdstraat;8;;3500;Hasselt;;216767;180160;;N;HEIGHT;1;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11367751;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;nan;nan;nan;Kapellekensbampdstraat8
;;;Zoning;31328549;20200325093924;W03-D-Hasselt-FH08;31328549;20200325093924;W03-D-Hasselt-FH08;32336;FTTH-Cu;;;;;;;;;;33420493;20200421160824;4167761;26300000;207;Acaciastraat;86;A;3500;Hasselt;;217059;180155;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11367590;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;nan;nan;nan;Acaciastraat86A
;;;Zoning;31328549;20200325093924;W03-D-Hasselt-FH08;31328549;20200325093924;W03-D-Hasselt-FH08;32336;FTTH-Cu;;;;;;;;;;33420485;20200421160828;4895215;26300000;207;Acaciastraat;5;;3500;Hasselt;;217306;180127;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11367587;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;nan;nan;nan;Acaciastraat5
