File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;CONTACT;EMAIL;TELNR;adres
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;99531;20200911001231;1245761;56560000;34129;Westlaan;504;;8800;Roeselare;;61762,885;183283,703;;N;IRREG;2;3;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;;;;;;3;11488601;;BU;1;;;;;;;;;;;;;;;;;;;;;;0;6;1;7;FR;MDU;nan;nan;nan;Westlaan504
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;99531;20200911001231;1245761;56560000;34129;Westlaan;504;;8800;Roeselare;;61762,885;183283,703;;N;IRREG;2;3;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;;;;;;4;11488602;;BU;1;;;;;;;;;;;;;;;;;;;;;;0;6;1;7;FR;MDU;nan;nan;nan;Westlaan504
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;99531;20200911001231;1245761;56560000;34129;Westlaan;504;;8800;Roeselare;;61762,885;183283,703;;N;IRREG;2;3;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;;;;;;5;11488603;;BU;1;;;;;;;;;;;;;;;;;;;;;;0;6;1;7;FR;MDU;nan;nan;nan;Westlaan504
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;99531;20200911001231;1245761;56560000;34129;Westlaan;504;;8800;Roeselare;;61762,885;183283,703;;N;IRREG;2;3;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;;;;;;6;11488604;;BU;1;;;;;;;;;;;;;;;;;;;;;;0;6;1;7;FR;MDU;nan;nan;nan;Westlaan504
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;99531;20200911001231;1245761;56560000;34129;Westlaan;504;;8800;Roeselare;;61762,885;183283,703;;N;IRREG;2;3;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;;;;;;7;11488605;;BU;1;;;;;;;;;;;;;;;;;;;;;;0;6;1;7;FR;MDU;nan;nan;nan;Westlaan504
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;103904;20200911001232;1255570;56560000;34129;Westlaan;266;;8800;Roeselare;;61781,142;182423,343;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;4;11488600;;SU;1;;;;;;;;;;;;;;;;;;;;;;3;0;1;4;FR;MDU;nan;nan;nan;Westlaan266
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;4569200;20200911001228;1255680;56560000;15979;Arme-Klarenstraat;21;;8800;Roeselare;;62366,384;182248,392;;Y;NA;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;18;11488584;6976134;SU;1;SU1;SU1;;0;;;;;;;;;;;;;;;;;;13;0;1;14;FR;MDU;nan;nan;nan;Arme-Klarenstraat21
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;104002;20200911001232;1255681;56560000;15979;Arme-Klarenstraat;25;;8800;Roeselare;;62344,767;182244,838;;Y;NA;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;9;11488582;6976133;SU;1;SU1;SU1;;0;;;;;;;;;;;;;;;;;;7;0;1;8;FR;MDU;nan;nan;nan;Arme-Klarenstraat25
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;104006;20200911001228;1255686;56560000;15979;Arme-Klarenstraat;12;;8800;Roeselare;;62356,775;182274,257;;N;IRREG;4;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;7;11488581;6976132;SU;1;SU1;SU1;;0;;;;;;;;;;;;;;;;;;4;0;1;5;FR;MDU;nan;nan;nan;Arme-Klarenstraat12
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;5652060;20200911001229;1256232;56560000;22698;Noordstraat;189;;8800;Roeselare;;62254,963;182955,918;;Y;NA;4;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;12;11488591;;LU;1;;;;;;;;;;;;;;;;;;;;;;6;0;1;7;FR;MDU;nan;nan;nan;Noordstraat189
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;5652060;20200911001229;1256232;56560000;22698;Noordstraat;189;;8800;Roeselare;;62254,963;182955,918;;Y;NA;4;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;13;11488592;;LU;1;;;;;;;;;;;;;;;;;;;;;;6;0;1;7;FR;MDU;nan;nan;nan;Noordstraat189
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;5652060;20200911001229;1256232;56560000;22698;Noordstraat;189;;8800;Roeselare;;62254,963;182955,918;;Y;NA;4;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;14;11488593;;SU;1;;;;;;;;;;;;;;;;;;;;;;6;0;1;7;FR;MDU;nan;nan;nan;Noordstraat189
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;104116;20200911001241;1256233;56560000;22698;Noordstraat;169;;8800;Roeselare;;62266,756;182913,797;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;8;11488589;;SU;1;;;;;;;;;;;;;;;;;;;;;;5;0;1;6;FR;MDU;nan;nan;nan;Noordstraat169
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782150;20200317194726;Kattenstraat 43-45-47-49;;;;;;;4569203;20200911001228;1256240;56560000;15001;Kattenstraat;43;;8800;Roeselare;;62164,235;182647,896;;N;ORN;5;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;35;11488617;;SU;1;;;;;;;;;;;;;;;;;;;;;;2;0;1;3;FR;MDU;nan;nan;nan;Kattenstraat43
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782150;20200317194726;Kattenstraat 43-45-47-49;;;;;;;26014248;20200911001240;1256241;56560000;15001;Kattenstraat;45;;8800;Roeselare;;62151,509;182644,534;;N;ORN;5;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;8;11488623;;SU;1;;;;;;;;;;;;;;;;;;;;;;6;0;1;7;FR;MDU;nan;nan;nan;Kattenstraat45
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782150;20200317194726;Kattenstraat 43-45-47-49;;;;;;;5652061;20200911001229;1256242;56560000;15001;Kattenstraat;47;;8800;Roeselare;;62137,66;182641,306;;N;ORN;5;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;6;11488618;;LU;1;;;;;;;;;;;;;;;;;;;;;;9;0;1;10;FR;MDU;nan;nan;nan;Kattenstraat47
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782150;20200317194726;Kattenstraat 43-45-47-49;;;;;;;5652061;20200911001229;1256242;56560000;15001;Kattenstraat;47;;8800;Roeselare;;62137,66;182641,306;;N;ORN;5;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;7;11488619;;LU;1;;;;;;;;;;;;;;;;;;;;;;9;0;1;10;FR;MDU;nan;nan;nan;Kattenstraat47
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782150;20200317194726;Kattenstraat 43-45-47-49;;;;;;;5652061;20200911001229;1256242;56560000;15001;Kattenstraat;47;;8800;Roeselare;;62137,66;182641,306;;N;ORN;5;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;8;11488620;;LU;1;;;;;;;;;;;;;;;;;;;;;;9;0;1;10;FR;MDU;nan;nan;nan;Kattenstraat47
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782150;20200317194726;Kattenstraat 43-45-47-49;;;;;;;5652061;20200911001229;1256242;56560000;15001;Kattenstraat;47;;8800;Roeselare;;62137,66;182641,306;;N;ORN;5;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;9;11488621;;LU;1;;;;;;;;;;;;;;;;;;;;;;9;0;1;10;FR;MDU;nan;nan;nan;Kattenstraat47
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782150;20200317194726;Kattenstraat 43-45-47-49;;;;;;;5652061;20200911001229;1256242;56560000;15001;Kattenstraat;47;;8800;Roeselare;;62137,66;182641,306;;N;ORN;5;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;10;11488622;;SU;1;;;;;;;;;;;;;;;;;;;;;;9;0;1;10;FR;MDU;nan;nan;nan;Kattenstraat47
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;4775422;20200911001229;1256297;56560000;26263;Albrecht Rodenbachstraat;2;;8800;Roeselare;;62416,503;182528,564;;Y;NA;5;5;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;5;11488594;;SU;1;;;;;;;;;;;;;;;;;;;;;;3;0;1;4;FR;MDU;nan;nan;nan;Albrecht Rodenbachstraat2
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;104170;20200911001233;1256303;56560000;22698;Noordstraat;3;;8800;Roeselare;;62473,1;182395,86;;Y;NA;6;3;Unknown;Unknown;A - Floorbox;None;;;;;;;;;;;;8;11488586;;SU;1;;;;;;;;;;;;;;;;;;;;;;5;0;1;6;FR;MDU;nan;nan;nan;Noordstraat3
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;38453821;20200911001233;Weststraat 40-42-44-46-48;;;;;;;105016;20200911001233;1320859;56560000;34148;Weststraat;40;;8800;Roeselare;;61849,032;182824,429;;N;IRREG;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;12;11488648;6976147;SU;1;SU1;SU1;;0;;;;;;;;;;;;;;;;;;10;0;1;11;FR;MDU;nan;nan;nan;Weststraat40
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782145;20200908154250;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;;;;;;;4569204;20200911001229;3413325;56560000;99;Juffrouw Lamotestraat;34;;8800;Roeselare;;61994,832;182641,888;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;;;;;;19;11488655;6976148;SU;1;SU1;SU1;;0;;;;;;;;;;;;;;;;;;17;0;1;18;FR;MDU;nan;nan;nan;Juffrouw Lamotestraat34
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782145;20200908154250;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;;;;;;;4569205;20200911001230;3413326;56560000;99;Juffrouw Lamotestraat;36;;8800;Roeselare;;62010,644;182633,567;;N;IRREG;5;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;14;11488656;6976149;SU;1;SU1;SU1;;0;;;;;;;;;;;;;;;;;;12;0;1;13;FR;MDU;nan;nan;nan;Juffrouw Lamotestraat36
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782145;20200908154250;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;;;;;;;4569206;20200911001228;3413327;56560000;99;Juffrouw Lamotestraat;42;;8800;Roeselare;;61984,88;182723,708;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;;;;;;22;11488659;;SU;1;;;;;;;;;;;;;;;;;;;;;;13;0;1;14;FR;MDU;nan;nan;nan;Juffrouw Lamotestraat42
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782145;20200908154250;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;;;;;;;161796;20200911001235;3413328;56560000;99;Juffrouw Lamotestraat;44;;8800;Roeselare;;61971,778;182733,375;;N;IRREG;6;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;10;11488653;;SU;1;;;;;;;;;;;;;;;;;;;;;;9;0;1;10;FR;MDU;nan;nan;nan;Juffrouw Lamotestraat44
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782145;20200908154250;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;;;;;;;4569207;20200911001228;3413329;56560000;99;Juffrouw Lamotestraat;46;;8800;Roeselare;;61970,695;182767,968;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;;;;;;16;11488660;;SU;1;;;;;;;;;;;;;;;;;;;;;;11;0;1;12;FR;MDU;nan;nan;nan;Juffrouw Lamotestraat46
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782145;20200908154250;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;;;;;;;161798;20200911001235;3413330;56560000;99;Juffrouw Lamotestraat;48;;8800;Roeselare;;61977,422;182780,052;;N;IRREG;5;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;10;11488654;;SU;1;;;;;;;;;;;;;;;;;;;;;;9;0;1;10;FR;MDU;nan;nan;nan;Juffrouw Lamotestraat48
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;4569211;20200911001228;3415947;56560000;13709;Iepersestraat;138;;8800;Roeselare;;62113,757;181939,085;;Y;NA;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;18;11488577;6976129;SU;1;SU1;SU1;;0;;;;;;;;;;;;;;;;;;13;0;1;14;FR;MDU;nan;nan;nan;Iepersestraat138
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782161;20200317194726;Sint-Sebastiaansstraat 33-35;;;;;;;4779054;20200911001229;3418932;56560000;29171;Sint-Sebastiaansstraat;35;;8800;Roeselare;;61887,355;182902,781;;N;IRREG;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;8;11488640;;SU;1;;;;;;;;;;;;;;;;;;;;;;7;0;1;8;FR;MDU;nan;nan;nan;Sint-Sebastiaansstraat35
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;167317;20200911001235;3419714;56560000;33571;Wallenstraat;1;;8800;Roeselare;;62400,826;182326,137;;N;MON;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;9;11488595;;SU;1;;;;;;;;;;;;;;;;;;;;;;6;2;1;9;FR;MDU;nan;nan;nan;Wallenstraat1
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;38402315;20200911001229;3419730;56560000;33571;Wallenstraat;20;;8800;Roeselare;;62330,588;182361,12;;Y;NA;5;3;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;9;11488599;;SU;1;;;;;;;;;;;;;;;;;;;;;;7;1;1;9;FR;MDU;nan;nan;nan;Wallenstraat20
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;167332;20200911001235;3419735;56560000;33571;Wallenstraat;28;;8800;Roeselare;;62313,373;182366,285;;N;IRREG;4;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;9;11488596;;BU;1;;;;;;;;;;;;;;;;;;;;;;6;2;1;9;FR;MDU;nan;nan;nan;Wallenstraat28
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;167338;20200911001235;3419743;56560000;33571;Wallenstraat;42;;8800;Roeselare;;62297,048;182390,401;;Y;NA;4;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;9;11488597;6976140;SU;1;SU1;SU1;;0;;;;;;;;;;;;;;;;;;5;1;1;7;FR;MDU;nan;nan;nan;Wallenstraat42
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;5652114;20200911001229;3419875;56560000;34148;Weststraat;21;;8800;Roeselare;;61986,722;182818,658;;N;ORN;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;8;11488607;;SU;1;;;;;;;;;;;;;;;;;;;;;;4;0;1;5;FR;MDU;nan;nan;nan;Weststraat21
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;38453821;20200911001233;Weststraat 40-42-44-46-48;;;;;;;167454;20200911001233;3419882;56560000;34148;Weststraat;42;;8800;Roeselare;;61862,049;182827,261;;N;IRREG;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;11;11488649;;SU;1;;;;;;;;;;;;;;;;;;;;;;10;0;1;11;FR;MDU;nan;nan;nan;Weststraat42
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;38453821;20200911001233;Weststraat 40-42-44-46-48;;;;;;;167456;20200911001233;3419885;56560000;34148;Weststraat;44;;8800;Roeselare;;61875,697;182830,006;;N;IRREG;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;11;11488650;;SU;1;;;;;;;;;;;;;;;;;;;;;;10;0;1;11;FR;MDU;nan;nan;nan;Weststraat44
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;38453821;20200911001233;Weststraat 40-42-44-46-48;;;;;;;167457;20200911001233;3419886;56560000;34148;Weststraat;46;;8800;Roeselare;;61888,556;182832,994;;N;IRREG;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;11;11488651;;SU;1;;;;;;;;;;;;;;;;;;;;;;10;0;1;11;FR;MDU;nan;nan;nan;Weststraat46
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;38453821;20200911001233;Weststraat 40-42-44-46-48;;;;;;;167459;20200911001233;3419888;56560000;34148;Weststraat;48;;8800;Roeselare;;61900,724;182835,64;;N;IRREG;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;11;11488652;;SU;1;;;;;;;;;;;;;;;;;;;;;;10;0;1;11;FR;MDU;nan;nan;nan;Weststraat48
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;38498094;20200911001230;3419892;56560000;34148;Weststraat;62;;8800;Roeselare;;61828;182803;;Y;NA;2;3;Unknown;Unknown;;None;;;;;;;;;;;;1;11488574;;BU;1;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;FR;SDU;nan;nan;nan;Weststraat62
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;38453034;20200911001228;Vrouwenstraat 3-5-7;;;;;;;5652119;20200911001228;3948144;56560000;33341;Vrouwenstraat;5;;8800;Roeselare;;62433,728;182327,151;;N;MON;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;7;11488642;;SU;1;;;;;;;;;;;;;;;;;;;;;;4;0;1;5;FR;MDU;nan;nan;nan;Vrouwenstraat5
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;169042;20200911001236;3960050;56560000;33571;Wallenstraat;52;;8800;Roeselare;;62257,997;182392,399;;Y;NA;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;6;11488598;;SU;1;;;;;;;;;;;;;;;;;;;;;;5;0;1;6;FR;MDU;nan;nan;nan;Wallenstraat52
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;4778826;20200911001230;4240145;56560000;22698;Noordstraat;63;;8800;Roeselare;;62401,191;182579,47;;Y;NA;2;3;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;3;11488588;;BU;1;;;;;;;;;;;;;;;;;;;;;;2;1;0;3;FR;MDU;nan;nan;nan;Noordstraat63
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;38439596;20200911001229;Kattenstraat 54-56-58-60;;;;;;;4777615;20200911001230;4353795;56560000;15001;Kattenstraat;54;;8800;Roeselare;;62154,902;182828,426;;N;IRREG;5;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;9;11488610;;SU;1;;;;;;;;;;;;;;;;;;;;;;8;0;1;9;FR;MDU;nan;nan;nan;Kattenstraat54
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;38439596;20200911001229;Kattenstraat 54-56-58-60;;;;;;;4777658;20200911001230;4353798;56560000;15001;Kattenstraat;56;;8800;Roeselare;;62153,104;182836,317;;N;IRREG;5;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;9;11488611;;SU;1;;;;;;;;;;;;;;;;;;;;;;8;0;1;9;FR;MDU;nan;nan;nan;Kattenstraat56
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782142;20200511142746;Hoogleedsesteenweg 147-149;;;;;;;26014242;20200911001240;4359539;56560000;13127;Hoogleedsesteenweg;147;;8800;Roeselare;;61934,927;183350,955;;N;IRREG;3;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;5;11488609;;SU;1;;;;;;;;;;;;;;;;;;;;;;3;0;1;4;FR;MDU;nan;nan;nan;Hoogleedsesteenweg147
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;38441332;20200911001234;Motestraat 29_Sint-Michielsstraat 10-12-14-16-18-20;;;;;;;26014069;20200911001240;4371402;56560000;29109;Sint-Michielsstraat;12;;8800;Roeselare;;62415,355;182194,503;;N;IRREG;4;5;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;;;;;;6;11488635;;SU;1;;;;;;;;;;;;;;;;;;;;;;5;0;1;6;FR;MDU;nan;nan;nan;Sint-Michielsstraat12
