File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;CONTACT;EMAIL;TELNR;adres
;;;Zoning;33479212;20200813094929;W05-C-Mons-FH10;33479212;20200813094929;W05-C-Mons-FH10;33712;FTTH-Cu;;;;;;;;;;39305753;20201016125751;103424;44510000;27759;Rue Vincent Van Gogh;53;;7033;Mons;Cuesmes;118095,445;125759,732;;NA;NA;;;Unknown;Fiber;;None;;;;;;;;;;;;1;11533041;;LU;1;;;;;;N;;;;;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan;Rue Vincent Van Gogh53
;;;Zoning;33479212;20200813094929;W05-C-Mons-FH10;33479212;20200813094929;W05-C-Mons-FH10;33712;FTTH-Cu;;;;;;;;;;39274030;20201015124940;103458;44510000;962;Rue de l'Auflette;3;;7033;Mons;Cuesmes;117881,141;125650,373;;NA;NA;;;Unknown;Fiber;;None;;;;;;;;;;;;1;11532679;;LU;1;;;;;;N;;;;;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan;Rue de l'Auflette3
;;;Zoning;33479212;20200813094929;W05-C-Mons-FH10;33479212;20200813094929;W05-C-Mons-FH10;33712;FTTH-Cu;;;;;;;;;;39274044;20201015125126;103460;44510000;962;Rue de l'Auflette;15;;7033;Mons;Cuesmes;117873,493;125667,19;;NA;NA;;;Unknown;Fiber;;None;;;;;;;;;;;;1;11532681;;LU;1;;;;;;N;;;;;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan;Rue de l'Auflette15
;;;Zoning;33479212;20200813094929;W05-C-Mons-FH10;33479212;20200813094929;W05-C-Mons-FH10;33712;FTTH-Cu;;;;;;;;;;39274368;20201015130404;103503;44510000;10141;Rue de l'Etang Derbaix;62;;7033;Mons;Cuesmes;118211,537;125512,043;;NA;NA;;;Unknown;Fiber;;None;;;;;;;;;;;;1;11532683;;LU;1;;;;;;N;;;;;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan;Rue de l'Etang Derbaix62
;;;Zoning;33479212;20200813094929;W05-C-Mons-FH10;33479212;20200813094929;W05-C-Mons-FH10;33712;FTTH-Cu;;;;;;;;;;39254124;20201014160608;1298188;44510000;23834;Grand'Route;96;;7000;Mons;;118341,252;126976,89;;NA;NA;;;Unknown;Fiber;;None;;;;;;;;;;;;1;11532563;;LU;1;;;;;;N;;;;;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan;Grand'Route96
;;;Zoning;33479212;20200813094929;W05-C-Mons-FH10;33479212;20200813094929;W05-C-Mons-FH10;33712;FTTH-Cu;;;;;;;;;;39295296;20201016095028;1323009;44510000;27709;Rue Emile Vandervelde;17;;7033;Mons;Cuesmes;118731,58;125370,095;;NA;NA;;;Unknown;Fiber;;None;;;;;;;;;;;;1;11532856;;LU;1;;;;;;N;;;;;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan;Rue Emile Vandervelde17
;;;Zoning;33479212;20200813094929;W05-C-Mons-FH10;33479212;20200813094929;W05-C-Mons-FH10;33712;FTTH-Cu;;;;;;;;;;39281551;20201015144546;1442833;44510000;27709;Rue Emile Vandervelde;34;;7033;Mons;Cuesmes;118693,002;125303,214;;NA;NA;;;Unknown;Fiber;;None;;;;;;;;;;;;1;11532722;;LU;1;;;;;;N;;;;;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan;Rue Emile Vandervelde34
;;;Zoning;33479212;20200813094929;W05-C-Mons-FH10;33479212;20200813094929;W05-C-Mons-FH10;33712;FTTH-Cu;;;;;;;;;;39254380;20201014161953;1460474;44510000;23834;Grand'Route;122;;7000;Mons;;118225,587;126934,025;;NA;NA;;;Unknown;Fiber;;None;;;;;;;;;;;;1;11532569;;LU;1;;;;;;N;;;;;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan;Grand'Route122
;;;Zoning;33479212;20200813094929;W05-C-Mons-FH10;33479212;20200813094929;W05-C-Mons-FH10;33712;FTTH-Cu;;;;;;;;;;39302294;20201016120015;1463294;44510000;27709;Rue Emile Vandervelde;213;;7033;Mons;Cuesmes;119446,343;125558,584;;NA;NA;;;Unknown;Fiber;;None;;;;;;;;;;;;1;11533014;;LU;1;;;;;;N;;;;;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan;Rue Emile Vandervelde213
;;;Zoning;33479212;20200813094929;W05-C-Mons-FH10;33479212;20200813094929;W05-C-Mons-FH10;33712;FTTH-Cu;;;;;;;;;;39300753;20201016111919;1486442;44510000;27709;Rue Emile Vandervelde;163;;7033;Mons;Cuesmes;119320,458;125515,738;;NA;NA;;;Unknown;Fiber;;None;;;;;;;;;;;;1;11532971;;LU;1;;;;;;N;;;;;;;;;;;;;;;;1;0;0;1;FR;SDU;nan;nan;nan;Rue Emile Vandervelde163
