File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;CONTACT;EMAIL;TELNR;adres
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;162907;20200512140930;3414652;56560000;6613;Diksmuidsesteenweg;3;;8800;Roeselare;;62208,86;182400,543;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;3;11433321;6504997;LU;1;101;;;1;;N;;;;;;;;;;;;;;;;2;1;0;3;FR;MDU;;;;Diksmuidsesteenweg3
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;4782136;20200513084906;Albrecht Rodenbachstraat 79_Wallenstraat 60-62;;;;;;;165903;20200513084906;3418094;56560000;26263;Albrecht Rodenbachstraat;79;;8800;Roeselare;;62250,559;182411,712;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;10;11409354;6072623;SU;1;;;;-1;Lift;N;;;;;;;;;;;;;;;;9;0;1;10;FR;MDU;;;;Albrecht Rodenbachstraat79
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;38402315;20200907131612;3419730;56560000;33571;Wallenstraat;20;;8800;Roeselare;;62330,588;182361,12;;Y;NA;3;4;Unknown;Fiber;;None;;;;;;;;;;;;1;11487609;;BU;1;;;;;;N;;;;;;;;;;;;;;;;7;1;0;8;FR;MDU;;;;Wallenstraat20
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;38402315;20200907131612;3419730;56560000;33571;Wallenstraat;20;;8800;Roeselare;;62330,588;182361,12;;Y;NA;3;4;Unknown;Fiber;;None;;;;;;;;;;;;2;11487610;;LU;1;;;;;;N;;;;;;;;;;;;;;;;7;1;0;8;FR;MDU;;;;Wallenstraat20
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;38402315;20200907131612;3419730;56560000;33571;Wallenstraat;20;;8800;Roeselare;;62330,588;182361,12;;Y;NA;3;4;Unknown;Fiber;;None;;;;;;;;;;;;3;11487611;;LU;1;;;;;;N;;;;;;;;;;;;;;;;7;1;0;8;FR;MDU;;;;Wallenstraat20
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;38402315;20200907131612;3419730;56560000;33571;Wallenstraat;20;;8800;Roeselare;;62330,588;182361,12;;Y;NA;3;4;Unknown;Fiber;;None;;;;;;;;;;;;4;11487612;;LU;1;;;;;;N;;;;;;;;;;;;;;;;7;1;0;8;FR;MDU;;;;Wallenstraat20
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;38402315;20200907131612;3419730;56560000;33571;Wallenstraat;20;;8800;Roeselare;;62330,588;182361,12;;Y;NA;3;4;Unknown;Fiber;;None;;;;;;;;;;;;5;11487613;;LU;1;;;;;;N;;;;;;;;;;;;;;;;7;1;0;8;FR;MDU;;;;Wallenstraat20
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;38402315;20200907131612;3419730;56560000;33571;Wallenstraat;20;;8800;Roeselare;;62330,588;182361,12;;Y;NA;3;4;Unknown;Fiber;;None;;;;;;;;;;;;6;11487614;;LU;1;;;;;;N;;;;;;;;;;;;;;;;7;1;0;8;FR;MDU;;;;Wallenstraat20
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;38402315;20200907131612;3419730;56560000;33571;Wallenstraat;20;;8800;Roeselare;;62330,588;182361,12;;Y;NA;3;4;Unknown;Fiber;;None;;;;;;;;;;;;7;11487615;;LU;1;;;;;;N;;;;;;;;;;;;;;;;7;1;0;8;FR;MDU;;;;Wallenstraat20
;;;Zoning;4543511;20200127130956;W01-C-Roeselare-FH02;4543511;20200127130956;W01-C-Roeselare-FH02;12265;FTTH-Cu;;;;;;;;;;38402315;20200907131612;3419730;56560000;33571;Wallenstraat;20;;8800;Roeselare;;62330,588;182361,12;;Y;NA;3;4;Unknown;Fiber;;None;;;;;;;;;;;;8;11487616;;LU;1;;;;;;N;;;;;;;;;;;;;;;;7;1;0;8;FR;MDU;;;;Wallenstraat20
