File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;CONTACT;EMAIL;TELNR;adres
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629368;20200508112853;Gouverneur Roppesingel 133-135_Oude Luikerbaan 160;;;;;;;10522556;20201013173210;2405872;26300000;10;Gouverneur Roppesingel;133;;3500;Hasselt;;219010,735;179050,692;;N;ORN;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;4;11524191;7044328;SU;1;SU2;SU2;;0;;;;;;;;;;;;;;;;;;0;1;3;4;FR;MDU;nan;nan;nan;Gouverneur Roppesingel133
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629368;20200508112853;Gouverneur Roppesingel 133-135_Oude Luikerbaan 160;;;;;;;10522556;20201013173210;2405872;26300000;10;Gouverneur Roppesingel;133;;3500;Hasselt;;219010,735;179050,692;;N;ORN;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;5;11524192;7044329;SU;1;SU3;SU3;;0;;;;;;;;;;;;;;;;;;0;1;3;4;FR;MDU;nan;nan;nan;Gouverneur Roppesingel133
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;20200508112853;Gouverneur Roppesingel 165_Luikersteenweg 230-232;;;;;;;380822;20201013173210;2405875;26300000;10;Gouverneur Roppesingel;165;;3500;Hasselt;;218859,254;178952,897;;N;ORN;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;3;11524194;7044337;BU;1;101;101;;1;;;;;;;;;;;;;;;;;;0;6;0;6;FR;MDU;nan;nan;nan;Gouverneur Roppesingel165
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;20200508112853;Gouverneur Roppesingel 165_Luikersteenweg 230-232;;;;;;;380822;20201013173210;2405875;26300000;10;Gouverneur Roppesingel;165;;3500;Hasselt;;218859,254;178952,897;;N;ORN;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;4;11524195;7044338;BU;1;102;102;;1;;;;;;;;;;;;;;;;;;0;6;0;6;FR;MDU;nan;nan;nan;Gouverneur Roppesingel165
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;20200508112853;Gouverneur Roppesingel 165_Luikersteenweg 230-232;;;;;;;380822;20201013173210;2405875;26300000;10;Gouverneur Roppesingel;165;;3500;Hasselt;;218859,254;178952,897;;N;ORN;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;5;11524196;7044339;BU;1;201;201;;2;;;;;;;;;;;;;;;;;;0;6;0;6;FR;MDU;nan;nan;nan;Gouverneur Roppesingel165
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;20200508112853;Gouverneur Roppesingel 165_Luikersteenweg 230-232;;;;;;;380822;20201013173210;2405875;26300000;10;Gouverneur Roppesingel;165;;3500;Hasselt;;218859,254;178952,897;;N;ORN;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;6;11524197;7044340;BU;1;202;202;;2;;;;;;;;;;;;;;;;;;0;6;0;6;FR;MDU;nan;nan;nan;Gouverneur Roppesingel165
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;;;;;;;;;381355;20201013173210;2407163;26300000;85;Anne Frankplein;1;;3500;Hasselt;;218580,637;179364,181;;N;ORN;4;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;10;11524179;7044210;LU;1;301;301;;3;;;;;;;;;;;;;;;;;;7;0;1;8;FR;MDU;nan;nan;nan;Anne Frankplein1
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;;;;;;;;;381364;20201013173210;2407181;26300000;85;Anne Frankplein;12;;3500;Hasselt;;218591,119;179447,965;;N;ORN;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;13;11524180;7044269;BU;1;1;1;;0;;;;;;;;;;;;;;;;;;7;2;1;10;FR;MDU;nan;nan;nan;Anne Frankplein12
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;;;;;;;;;381364;20201013173210;2407181;26300000;85;Anne Frankplein;12;;3500;Hasselt;;218591,119;179447,965;;N;ORN;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;14;11524181;7044270;BU;1;2;2;;0;;;;;;;;;;;;;;;;;;7;2;1;10;FR;MDU;nan;nan;nan;Anne Frankplein12
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;;;;;;;;;381364;20201013173210;2407181;26300000;85;Anne Frankplein;12;;3500;Hasselt;;218591,119;179447,965;;N;ORN;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;15;11524182;7044276;LU;1;201;201;;2;;;;;;;;;;;;;;;;;;7;2;1;10;FR;MDU;nan;nan;nan;Anne Frankplein12
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;;;;;;;;;381364;20201013173210;2407181;26300000;85;Anne Frankplein;12;;3500;Hasselt;;218591,119;179447,965;;N;ORN;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;16;11524183;7044277;LU;1;202;202;;2;;;;;;;;;;;;;;;;;;7;2;1;10;FR;MDU;nan;nan;nan;Anne Frankplein12
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;;;;;;;;;381364;20201013173210;2407181;26300000;85;Anne Frankplein;12;;3500;Hasselt;;218591,119;179447,965;;N;ORN;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;17;11524184;7044279;LU;1;301;301;;3;;;;;;;;;;;;;;;;;;7;2;1;10;FR;MDU;nan;nan;nan;Anne Frankplein12
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;;;;;;;;;381364;20201013173210;2407181;26300000;85;Anne Frankplein;12;;3500;Hasselt;;218591,119;179447,965;;N;ORN;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;18;11524185;7044280;LU;1;302;302;;3;;;;;;;;;;;;;;;;;;7;2;1;10;FR;MDU;nan;nan;nan;Anne Frankplein12
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;;;;;;;;;381364;20201013173210;2407181;26300000;85;Anne Frankplein;12;;3500;Hasselt;;218591,119;179447,965;;N;ORN;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;19;11524186;7044281;LU;1;401;401;;4;;;;;;;;;;;;;;;;;;7;2;1;10;FR;MDU;nan;nan;nan;Anne Frankplein12
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;;;;;;;;;381364;20201013173210;2407181;26300000;85;Anne Frankplein;12;;3500;Hasselt;;218591,119;179447,965;;N;ORN;5;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;20;11524187;7044282;SU;1;SU1;SU1;;0;;;;;;;;;;;;;;;;;;7;2;1;10;FR;MDU;nan;nan;nan;Anne Frankplein12
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;;;;;;;;;387361;20201013173209;2425686;26300000;18514;Lentestraat;18;;3500;Hasselt;;218674,476;179321,969;;N;ORN;3;6;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;3;11524176;7044170;LU;1;102;102;;1;;;;;;;;;;;;;;;;;;2;1;0;3;FR;MDU;nan;nan;nan;Lentestraat18
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629368;20200508112853;Gouverneur Roppesingel 133-135_Oude Luikerbaan 160;;;;;;;5166168;20201013173211;2426334;26300000;19405;Oude Luikerbaan;160;;3500;Hasselt;;218985,403;179052,728;;N;ORN;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;5;11524193;7044334;SU;1;SU1;SU1;;0;;;;;;;;;;;;;;;;;;4;0;1;5;FR;MDU;nan;nan;nan;Oude Luikerbaan160
;;;Zoning;10433858;20200529134526;W03-D-Hasselt-FH05;10433858;20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;20200508104100;Luikersteenweg 140A-140B;;;;;;;387627;20201013173210;2426463;26300000;19408;Luikersteenweg;140;A;3500;Hasselt;;218501,117;179428,067;;N;ORN;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;9;11524200;7044368;SU;1;SU1;SU1;;0;;;;;;;;;;;;;;;;;;8;0;1;9;FR;MDU;nan;nan;nan;Luikersteenweg140A
