CompleteTime;ReceivedTime;Opdrachtnummer;SS_Fiberhood;SS_reason_underground;SS_reason_wllmnt_N;SS_reason_wllmnt_Y;SS_MDU_LAMKEY;DETAIL_UNIT_ZIPCODE;DETAIL_UNIT_BLOC;DETAIL_UNIT_ETAGE;DETAIL_UNIT_UNIT;DETAIL_UNIT_PROXIMUS;DETAIL_UNIT_REMARKS;DETAIL_UNIT_UTAX;DETAIL_UNIT_TYPE;DETAIL_UNIT_RESIDENT;DETAIL_UNIT_GSM;DETAIL_UNIT_EMAIL
2020-08-20T10:47:23.3770000Z;2020-08-20T10:47:28.7270000Z;3025217;W02-D-Leuven-FH02;;;;3025217;1;;0;1;;;;LU;;;
2020-08-20T10:47:23.3770000Z;2020-08-20T10:47:28.7270000Z;3025217;W02-D-Leuven-FH02;;;;3025217;101;;1;101;;;;LU;;;
2020-08-20T10:47:23.3770000Z;2020-08-20T10:47:28.7270000Z;3025217;W02-D-Leuven-FH02;;;;3025217;102;;1;102;;;;LU;;;
2020-08-20T10:47:23.3770000Z;2020-08-20T10:47:28.7270000Z;3025217;W02-D-Leuven-FH02;;;;3025217;201;;2;201;;;;LU;;;
2020-08-20T10:47:23.3770000Z;2020-08-20T10:47:28.7270000Z;3025217;W02-D-Leuven-FH02;;;;3025217;202;;2;202;;;;LU;;;
2020-08-20T10:47:23.3770000Z;2020-08-20T10:47:28.7270000Z;3025217;W02-D-Leuven-FH02;;;;3025217;301;;3;301;;;;LU;;;
2020-08-20T10:47:23.3770000Z;2020-08-20T10:47:28.7270000Z;3025217;W02-D-Leuven-FH02;;;;3025217;302;;3;302;;;;LU;;;
2020-08-20T10:58:58.5270000Z;2020-08-20T10:58:58.3000000Z;109335;W03-C-Antwerpen-West-FH03;;;;109335;0;;0;1;;;;LU;;;
2020-08-20T10:58:58.5270000Z;2020-08-20T10:58:58.3000000Z;109335;W03-C-Antwerpen-West-FH03;;;;109335;0;;1;101;;;;LU;;;
2020-08-20T10:58:58.5270000Z;2020-08-20T10:58:58.3000000Z;109335;W03-C-Antwerpen-West-FH03;;;;109335;0;;2;201;;;;LU;;;
2020-08-20T11:15:54.4600000Z;2020-08-20T11:15:53.8530000Z;2037979;W03-C-Antwerpen-West-FH03;;;;2037979;-1;;0;2;;;;SU;;;
2020-08-20T11:15:54.4600000Z;2020-08-20T11:15:53.8530000Z;2037979;W03-C-Antwerpen-West-FH03;;;;2037979;0;;0;1;;;;BU;;;
2020-08-20T11:15:54.4600000Z;2020-08-20T11:15:53.8530000Z;2037979;W03-C-Antwerpen-West-FH03;;;;2037979;0;;1;101;;;;LU;;;
2020-08-20T11:16:27.7330000Z;2020-08-20T11:16:29.6370000Z;3206945;W01-C-Namur-FH08;;;;3206945;1;802;0;1;;;;LU;;;
2020-08-20T11:16:27.7330000Z;2020-08-20T11:16:29.6370000Z;3206945;W01-C-Namur-FH08;;;;3206945;2;802;0;2;;;;LU;;;
2020-08-20T11:16:27.7330000Z;2020-08-20T11:16:29.6370000Z;3206945;W01-C-Namur-FH08;;;;3206945;11;802;1;11;;;;LU;;;
2020-08-20T11:16:27.7330000Z;2020-08-20T11:16:29.6370000Z;3206945;W01-C-Namur-FH08;;;;3206945;12;802;1;12;;;;LU;;;
2020-08-20T11:16:27.7330000Z;2020-08-20T11:16:29.6370000Z;3206945;W01-C-Namur-FH08;;;;3206945;21;802;2;21;;;;LU;;;
2020-08-20T11:16:27.7330000Z;2020-08-20T11:16:29.6370000Z;3206945;W01-C-Namur-FH08;;;;3206945;22;802;2;22;;;;LU;;;
2020-08-20T11:16:27.7330000Z;2020-08-20T11:16:29.6370000Z;3206945;W01-C-Namur-FH08;;;;3206945;31;802;3;31;;;;LU;;;
2020-08-20T11:16:27.7330000Z;2020-08-20T11:16:29.6370000Z;3206945;W01-C-Namur-FH08;;;;3206945;32;802;3;32;;;;LU;;;
2020-08-20T11:21:26.0000000Z;2020-08-20T11:21:27.4430000Z;1128629;W01-C-Namur-FH08;;;;1128629;101;817;1;101;;;;LU;;;
2020-08-20T11:21:26.0000000Z;2020-08-20T11:21:27.4430000Z;1128629;W01-C-Namur-FH08;;;;1128629;102;817;1;102;;;;LU;;;
2020-08-20T11:21:26.0000000Z;2020-08-20T11:21:27.4430000Z;1128629;W01-C-Namur-FH08;;;;1128629;201;817;2;201;;;;LU;;;
2020-08-20T11:21:26.0000000Z;2020-08-20T11:21:27.4430000Z;1128629;W01-C-Namur-FH08;;;;1128629;202;817;2;202;;;;LU;;;
2020-08-20T11:21:26.0000000Z;2020-08-20T11:21:27.4430000Z;1128629;W01-C-Namur-FH08;;;;1128629;301;817;3;301;;;;LU;;;
2020-08-20T11:21:26.0000000Z;2020-08-20T11:21:27.4430000Z;1128629;W01-C-Namur-FH08;;;;1128629;302;817;3;302;;;;LU;;;
2020-08-20T11:21:26.0000000Z;2020-08-20T11:21:27.4430000Z;1128629;W01-C-Namur-FH08;;;;1128629;401;817;4;401;;;;LU;;;
2020-08-20T11:21:26.0000000Z;2020-08-20T11:21:27.4430000Z;1128629;W01-C-Namur-FH08;;;;1128629;402;817;4;402;;;;LU;;;
2020-08-20T11:26:06.8170000Z;2020-08-20T11:26:08.3200000Z;3198784;W01-C-Namur-FH08;;;;3198784;101;817;1;101;;;;LU;;;
2020-08-20T11:26:06.8170000Z;2020-08-20T11:26:08.3200000Z;3198784;W01-C-Namur-FH08;;;;3198784;102;817;1;102;;;;LU;;;
2020-08-20T11:26:06.8170000Z;2020-08-20T11:26:08.3200000Z;3198784;W01-C-Namur-FH08;;;;3198784;201;817;2;201;;;;LU;;;
2020-08-20T11:26:06.8170000Z;2020-08-20T11:26:08.3200000Z;3198784;W01-C-Namur-FH08;;;;3198784;202;817;2;202;;;;LU;;;
2020-08-20T11:26:06.8170000Z;2020-08-20T11:26:08.3200000Z;3198784;W01-C-Namur-FH08;;;;3198784;301;817;3;301;;;;LU;;;
2020-08-20T11:26:06.8170000Z;2020-08-20T11:26:08.3200000Z;3198784;W01-C-Namur-FH08;;;;3198784;302;817;3;302;;;;LU;;;
2020-08-20T11:26:06.8170000Z;2020-08-20T11:26:08.3200000Z;3198784;W01-C-Namur-FH08;;;;3198784;401;817;4;401;;;;LU;;;
2020-08-20T11:26:06.8170000Z;2020-08-20T11:26:08.3200000Z;3198784;W01-C-Namur-FH08;;;;3198784;402;817;4;402;;;;LU;;;
2020-08-20T11:30:23.6870000Z;2020-08-20T11:30:23.3130000Z;109969;;;;;;0;;0;1;;;;BU;;;
2020-08-20T11:31:50.5070000Z;2020-08-20T11:31:52.7830000Z;1128630;W01-C-Namur-FH08;;;;1128630;101;817;1;101;;;;LU;;;
2020-08-20T11:31:50.5070000Z;2020-08-20T11:31:52.7830000Z;1128630;W01-C-Namur-FH08;;;;1128630;102;817;1;102;;;;LU;;;
2020-08-20T11:31:50.5070000Z;2020-08-20T11:31:52.7830000Z;1128630;W01-C-Namur-FH08;;;;1128630;201;817;2;201;;;;LU;;;
2020-08-20T11:31:50.5070000Z;2020-08-20T11:31:52.7830000Z;1128630;W01-C-Namur-FH08;;;;1128630;202;817;2;202;;;;LU;;;
2020-08-20T11:31:50.5070000Z;2020-08-20T11:31:52.7830000Z;1128630;W01-C-Namur-FH08;;;;1128630;301;817;3;301;;;;LU;;;
2020-08-20T11:31:50.5070000Z;2020-08-20T11:31:52.7830000Z;1128630;W01-C-Namur-FH08;;;;1128630;302;817;3;302;;;;LU;;;
2020-08-20T11:31:50.5070000Z;2020-08-20T11:31:52.7830000Z;1128630;W01-C-Namur-FH08;;;;1128630;401;817;4;401;;;;LU;;;
2020-08-20T11:31:50.5070000Z;2020-08-20T11:31:52.7830000Z;1128630;W01-C-Namur-FH08;;;;1128630;402;817;4;402;;;;LU;;;
2020-08-20T12:00:31.5230000Z;2020-08-20T12:00:34.4270000Z;664091;W03-C-Liege-FH11;;;;664091;1;;0;1;;;;BU;;;
2020-08-20T12:00:31.5230000Z;2020-08-20T12:00:34.4270000Z;664091;W03-C-Liege-FH11;;;;664091;101;;1;101;;;;LU;;;
2020-08-20T12:02:40.1370000Z;2020-08-20T12:02:40.0100000Z;2046006;W03-C-Antwerpen-West-FH03;;;;2046006;-1;;0;2;;;;SU;;;
2020-08-20T12:02:40.1370000Z;2020-08-20T12:02:40.0100000Z;2046006;W03-C-Antwerpen-West-FH03;;;;2046006;0;;1;101;;;;BU;;;
2020-08-20T12:03:13.9870000Z;2020-08-20T12:03:14.8330000Z;2811631;W03-C-Liege-FH11;;;;2811631;1;;0;1;;;;BU;;;
2020-08-20T12:03:13.9870000Z;2020-08-20T12:03:14.8330000Z;2811631;W03-C-Liege-FH11;;;;2811631;101;;1;101;;;;LU;;;
2020-08-20T12:05:00.8930000Z;2020-08-20T12:05:03.0770000Z;109206;W03-C-Antwerpen-West-FH03;;;;109206;9;;0;1;;;;BU;;;
2020-08-20T12:05:00.8930000Z;2020-08-20T12:05:03.0770000Z;109206;W03-C-Antwerpen-West-FH03;;;;109206;9;;1;101;;;;LU;;;
2020-08-20T12:05:00.8930000Z;2020-08-20T12:05:03.0770000Z;109206;W03-C-Antwerpen-West-FH03;;;;109206;9;;2;201;;;;LU;;;
2020-08-20T12:05:00.8930000Z;2020-08-20T12:05:03.0770000Z;109206;W03-C-Antwerpen-West-FH03;;;;109206;9;;3;301;;;;LU;;;
2020-08-20T12:06:15.3270000Z;2020-08-20T12:06:16.2000000Z;2811625;W03-C-Liege-FH11;;;;2811625;1;;0;1;;;;BU;;;
2020-08-20T12:06:15.3270000Z;2020-08-20T12:06:16.2000000Z;2811625;W03-C-Liege-FH11;;;;2811625;101;;1;101;;;;LU;;;
2020-08-20T12:09:16.7330000Z;2020-08-20T12:09:17.5670000Z;670894;W03-C-Liege-FH11;;;;670894;101;;1;101;;;;LU;;;
2020-08-20T12:09:16.7330000Z;2020-08-20T12:09:17.5670000Z;670894;W03-C-Liege-FH11;;;;670894;201;;2;201;;;;LU;;;
2020-08-20T12:12:20.2270000Z;2020-08-20T12:12:20.9870000Z;2811612;W03-C-Liege-FH11;;;;2811612;1;;0;1;;;;LU;;;
2020-08-20T12:12:20.2270000Z;2020-08-20T12:12:20.9870000Z;2811612;W03-C-Liege-FH11;;;;2811612;101;;1;101;;;;LU;;;
2020-08-20T12:12:20.2270000Z;2020-08-20T12:12:20.9870000Z;2811612;W03-C-Liege-FH11;;;;2811612;201;;2;201;;;;LU;;;
2020-08-20T12:15:21.3830000Z;2020-08-20T12:15:23.3770000Z;5197473;W03-C-Liege-FH11;;;;5197473;1;;0;1;;;;LU;;;
2020-08-20T12:15:21.3830000Z;2020-08-20T12:15:23.3770000Z;5197473;W03-C-Liege-FH11;;;;5197473;101;;1;101;;;;LU;;;
2020-08-20T12:16:21.6230000Z;2020-08-20T12:16:22.7770000Z;2048157;W03-C-Antwerpen-West-FH03;;;;2048157;9;;0;1;;;;LU;;;
2020-08-20T12:16:21.6230000Z;2020-08-20T12:16:22.7770000Z;2048157;W03-C-Antwerpen-West-FH03;;;;2048157;9;;1;101;;;;LU;;;
2020-08-20T12:16:21.6230000Z;2020-08-20T12:16:22.7770000Z;2048157;W03-C-Antwerpen-West-FH03;;;;2048157;9;;2;201;;;;LU;;;
2020-08-20T12:16:21.6230000Z;2020-08-20T12:16:22.7770000Z;2048157;W03-C-Antwerpen-West-FH03;;;;2048157;9;;3;301;;;;LU;;;
2020-08-20T12:20:04.6300000Z;2020-08-20T12:20:05.4830000Z;4274080;W03-C-Liege-FH11;;;;4274080;1;;0;1;;;;LU;;;
2020-08-20T12:20:04.6300000Z;2020-08-20T12:20:05.4830000Z;4274080;W03-C-Liege-FH11;;;;4274080;101;;1;101;;;;LU;;;
2020-08-20T12:20:04.6300000Z;2020-08-20T12:20:05.4830000Z;4274080;W03-C-Liege-FH11;;;;4274080;201;;2;201;;;;LU;;;
2020-08-20T12:20:04.6300000Z;2020-08-20T12:20:05.4830000Z;4274080;W03-C-Liege-FH11;;;;4274080;301;;3;301;;;;LU;;;
2020-08-20T12:24:30.0630000Z;2020-08-20T12:24:31.0530000Z;3090112;W03-C-Liege-FH11;;;;3090112;1;;0;1;;;;LU;;;
2020-08-20T12:24:30.0630000Z;2020-08-20T12:24:31.0530000Z;3090112;W03-C-Liege-FH11;;;;3090112;101;;1;101;;;;LU;;;
2020-08-20T12:24:30.0630000Z;2020-08-20T12:24:31.0530000Z;3090112;W03-C-Liege-FH11;;;;3090112;201;;2;201;;;;LU;;;
2020-08-20T12:27:59.1630000Z;2020-08-20T12:27:59.9700000Z;3090157;W03-C-Liege-FH11;;;;3090157;1;;0;1;;;;BU;;;
2020-08-20T12:27:59.1630000Z;2020-08-20T12:27:59.9700000Z;3090157;W03-C-Liege-FH11;;;;3090157;101;;1;101;;;;LU;;;
2020-08-20T12:37:16.2830000Z;2020-08-20T12:37:17.7000000Z;670885;W03-C-Liege-FH11;;;;670885;1;;0;1;;;;BU;;;
2020-08-20T12:37:16.2830000Z;2020-08-20T12:37:17.7000000Z;670885;W03-C-Liege-FH11;;;;670885;2;;0;2;;;;BU;;;
2020-08-20T12:37:16.2830000Z;2020-08-20T12:37:17.7000000Z;670885;W03-C-Liege-FH11;;;;670885;101;;1;101;;;;LU;;;
2020-08-20T12:41:42.4070000Z;2020-08-20T12:41:43.3870000Z;4276468;W03-C-Liege-FH11;;;;4276468;1;;0;1;;;;LU;;;
2020-08-20T12:41:42.4070000Z;2020-08-20T12:41:43.3870000Z;4276468;W03-C-Liege-FH11;;;;4276468;101;;1;101;;;;LU;;;
2020-08-20T12:54:27.3600000Z;2020-08-20T12:54:28.8900000Z;3025209;W02-D-Leuven-FH02;;;;3025209;1;4;0;1;;BU gelijksvloer;;BU;;;
2020-08-20T12:54:27.3600000Z;2020-08-20T12:54:28.8900000Z;3025209;W02-D-Leuven-FH02;;;;3025209;11;4;1;11;;;;LU;;;
2020-08-20T12:54:27.3600000Z;2020-08-20T12:54:28.8900000Z;3025209;W02-D-Leuven-FH02;;;;3025209;12;4;1;12;;;;LU;;;
2020-08-20T12:54:27.3600000Z;2020-08-20T12:54:28.8900000Z;3025209;W02-D-Leuven-FH02;;;;3025209;21;4;2;21;;;;LU;;;
2020-08-20T12:54:27.3600000Z;2020-08-20T12:54:28.8900000Z;3025209;W02-D-Leuven-FH02;;;;3025209;22;4;2;22;;;;LU;;;
2020-08-20T12:54:27.3600000Z;2020-08-20T12:54:28.8900000Z;3025209;W02-D-Leuven-FH02;;;;3025209;31;4;3;31;;;;LU;;;
2020-08-20T12:54:27.3600000Z;2020-08-20T12:54:28.8900000Z;3025209;W02-D-Leuven-FH02;;;;3025209;32;4;3;32;;;;LU;;;
2020-08-20T12:54:27.3600000Z;2020-08-20T12:54:28.8900000Z;3025209;W02-D-Leuven-FH02;;;;3025209;41;4;4;41;;;;LU;;;
2020-08-20T12:54:27.3600000Z;2020-08-20T12:54:28.8900000Z;3025209;W02-D-Leuven-FH02;;;;3025209;42;4;4;42;;;;LU;;;
2020-08-20T12:54:27.3600000Z;2020-08-20T12:54:28.8900000Z;3025209;W02-D-Leuven-FH02;;;;3025209;9101;;0;9101;;;;SU;;;
2020-08-20T12:55:06.0830000Z;2020-08-20T12:55:08.5530000Z;1128631;W01-C-Namur-FH08;;;;1128631;101;817;1;101;;;;LU;;;
2020-08-20T12:55:06.0830000Z;2020-08-20T12:55:08.5530000Z;1128631;W01-C-Namur-FH08;;;;1128631;102;817;1;102;;;;LU;;;
2020-08-20T12:55:06.0830000Z;2020-08-20T12:55:08.5530000Z;1128631;W01-C-Namur-FH08;;;;1128631;201;817;2;201;;;;LU;;;
2020-08-20T12:55:06.0830000Z;2020-08-20T12:55:08.5530000Z;1128631;W01-C-Namur-FH08;;;;1128631;202;817;2;202;;;;LU;;;
2020-08-20T12:55:06.0830000Z;2020-08-20T12:55:08.5530000Z;1128631;W01-C-Namur-FH08;;;;1128631;301;817;3;301;;;;LU;;;
2020-08-20T12:55:06.0830000Z;2020-08-20T12:55:08.5530000Z;1128631;W01-C-Namur-FH08;;;;1128631;302;817;3;302;;;;LU;;;
2020-08-20T12:55:06.0830000Z;2020-08-20T12:55:08.5530000Z;1128631;W01-C-Namur-FH08;;;;1128631;401;817;4;401;;;;LU;;;
2020-08-20T12:55:06.0830000Z;2020-08-20T12:55:08.5530000Z;1128631;W01-C-Namur-FH08;;;;1128631;402;817;4;402;;;;LU;;;
2020-08-20T13:01:20.8170000Z;2020-08-20T13:01:19.9130000Z;3941276;;;;;;1;3;0;1;;Notariskantoor;;BU;;;
2020-08-20T13:01:20.8170000Z;2020-08-20T13:01:19.9130000Z;3941276;;;;;;11;3;1;11;;;;LU;;;
2020-08-20T13:01:20.8170000Z;2020-08-20T13:01:19.9130000Z;3941276;;;;;;21;3;2;21;;;;LU;;;
2020-08-20T13:01:20.8170000Z;2020-08-20T13:01:19.9130000Z;3941276;;;;;;31;3;3;31;;;;LU;;;
2020-08-20T13:01:20.8170000Z;2020-08-20T13:01:19.9130000Z;3941276;;;;;;41;3;4;41;;;;LU;;;
2020-08-20T13:01:20.8170000Z;2020-08-20T13:01:19.9130000Z;3941276;;;;;;51;3;5;51;;;;LU;;;
2020-08-20T13:01:20.8170000Z;2020-08-20T13:01:19.9130000Z;3941276;;;;;;61;3;6;61;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;0;817;0;0;;;;SU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;1;817;0;1;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;2;817;0;2;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;11;817;1;11;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;12;817;1;12;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;21;817;2;21;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;22;817;2;22;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;31;817;3;31;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;32;817;3;32;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;41;817;4;41;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;42;817;4;42;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;51;817;5;51;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;52;817;5;52;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;61;817;6;61;;;;LU;;;
2020-08-20T13:10:20.9630000Z;2020-08-20T13:10:23.4600000Z;1128632;W01-C-Namur-FH08;;;;1128632;62;817;6;62;;;;LU;;;
2020-08-20T13:12:14.5230000Z;2020-08-20T13:12:13.3830000Z;1111427;;;;;;1;1;0;1;;;;LU;;;
2020-08-20T13:12:14.5230000Z;2020-08-20T13:12:13.3830000Z;1111427;;;;;;2;1;0;2;;;;LU;;;
2020-08-20T13:12:14.5230000Z;2020-08-20T13:12:13.3830000Z;1111427;;;;;;11;1;1;11;;;;LU;;;
2020-08-20T13:12:14.5230000Z;2020-08-20T13:12:13.3830000Z;1111427;;;;;;12;1;1;12;;;;LU;;;
2020-08-20T13:12:14.5230000Z;2020-08-20T13:12:13.3830000Z;1111427;;;;;;21;1;2;21;;;;LU;;;
2020-08-20T13:12:14.5230000Z;2020-08-20T13:12:13.3830000Z;1111427;;;;;;22;1;2;22;;;;LU;;;
2020-08-20T13:12:14.5230000Z;2020-08-20T13:12:13.3830000Z;1111427;;;;;;31;1;3;31;;;;LU;;;
2020-08-20T13:12:14.5230000Z;2020-08-20T13:12:13.3830000Z;1111427;;;;;;32;1;3;32;;;;LU;;;
2020-08-20T13:12:14.5230000Z;2020-08-20T13:12:13.3830000Z;1111427;;;;;;41;1;4;41;;;;LU;;;
2020-08-20T13:12:14.5230000Z;2020-08-20T13:12:13.3830000Z;1111427;;;;;;42;1;4;42;;;;LU;;;
2020-08-20T13:12:14.5230000Z;2020-08-20T13:12:13.3830000Z;1111427;;;;;;9101;1;0;9101;;;;SU;;;
2020-08-20T13:23:09.3670000Z;2020-08-20T13:23:10.2030000Z;1051728;W03-C-Uccle-FH05;;;;1051728;-1;;0;-1;;;;SU;;;
2020-08-20T13:23:09.3670000Z;2020-08-20T13:23:10.2030000Z;1051728;W03-C-Uccle-FH05;;;;1051728;1;;0;1;;;;BU;;;
2020-08-20T13:23:09.3670000Z;2020-08-20T13:23:10.2030000Z;1051728;W03-C-Uccle-FH05;;;;1051728;11;;1;11;;;;LU;;;
2020-08-20T13:23:09.3670000Z;2020-08-20T13:23:10.2030000Z;1051728;W03-C-Uccle-FH05;;;;1051728;21;;2;21;;;;LU;;;
2020-08-20T13:23:09.3670000Z;2020-08-20T13:23:10.2030000Z;1051728;W03-C-Uccle-FH05;;;;1051728;31;;3;31;;;;LU;;;
2020-08-20T13:23:24.8470000Z;2020-08-20T13:23:27.3670000Z;1128633;W01-C-Namur-FH08;;;;1128633;0;817;0;0;;;;SU;;;
2020-08-20T13:23:24.8470000Z;2020-08-20T13:23:27.3670000Z;1128633;W01-C-Namur-FH08;;;;1128633;1;817;0;1;;;;BU;;;
2020-08-20T13:23:24.8470000Z;2020-08-20T13:23:27.3670000Z;1128633;W01-C-Namur-FH08;;;;1128633;11;817;1;11;;;;LU;;;
2020-08-20T13:23:24.8470000Z;2020-08-20T13:23:27.3670000Z;1128633;W01-C-Namur-FH08;;;;1128633;12;817;1;12;;;;LU;;;
2020-08-20T13:23:24.8470000Z;2020-08-20T13:23:27.3670000Z;1128633;W01-C-Namur-FH08;;;;1128633;21;817;2;12;;;;LU;;;
2020-08-20T13:23:24.8470000Z;2020-08-20T13:23:27.3670000Z;1128633;W01-C-Namur-FH08;;;;1128633;22;817;2;22;;;;LU;;;
2020-08-20T13:23:24.8470000Z;2020-08-20T13:23:27.3670000Z;1128633;W01-C-Namur-FH08;;;;1128633;31;817;3;31;;;;LU;;;
2020-08-20T13:23:24.8470000Z;2020-08-20T13:23:27.3670000Z;1128633;W01-C-Namur-FH08;;;;1128633;32;817;3;32;;;;LU;;;
2020-08-20T13:23:24.8470000Z;2020-08-20T13:23:27.3670000Z;1128633;W01-C-Namur-FH08;;;;1128633;41;817;4;41;;;;LU;;;
2020-08-20T13:23:24.8470000Z;2020-08-20T13:23:27.3670000Z;1128633;W01-C-Namur-FH08;;;;1128633;42;817;4;42;;;;LU;;;
2020-08-20T13:23:24.8470000Z;2020-08-20T13:23:27.3670000Z;1128633;W01-C-Namur-FH08;;;;1128633;51;817;5;51;;;;LU;;;
2020-08-20T13:23:24.8470000Z;2020-08-20T13:23:27.3670000Z;1128633;W01-C-Namur-FH08;;;;1128633;52;817;5;52;;;;LU;;;
2020-08-20T13:25:23.4430000Z;2020-08-20T13:25:22.7630000Z;3008696;;;;;;1;2;0;1;;;;LU;;;
2020-08-20T13:25:23.4430000Z;2020-08-20T13:25:22.7630000Z;3008696;;;;;;2;2;0;2;;;;LU;;;
2020-08-20T13:25:23.4430000Z;2020-08-20T13:25:22.7630000Z;3008696;;;;;;11;2;1;11;;;;LU;;;
