CompleteTime;ReceivedTime;Opdrachtnummer;SS_Fiberhood;SS_reason_underground;SS_reason_wllmnt_N;SS_reason_wllmnt_Y;SS_MDU_LAMKEY;DETAIL_UNIT_ZIPCODE;DETAIL_UNIT_BLOC;DETAIL_UNIT_ETAGE;DETAIL_UNIT_UNIT;DETAIL_UNIT_PROXIMUS;DETAIL_UNIT_REMARKS;DETAIL_UNIT_UTAX;DETAIL_UNIT_TYPE;DETAIL_UNIT_RESIDENT;DETAIL_UNIT_GSM;DETAIL_UNIT_EMAIL
2020-08-17T10:55:38.5900000Z;2020-08-17T10:55:39.3170000Z;1339877;W03-C-Uccle-FH05;;;;1339877;03;;0;03;;;;BU;;;;
2020-08-17T10:55:38.5900000Z;2020-08-17T10:55:39.3170000Z;1339877;W03-C-Uccle-FH05;;;;1339877;11;;1;11;;;;LU;;;;
2020-08-17T10:55:38.5900000Z;2020-08-17T10:55:39.3170000Z;1339877;W03-C-Uccle-FH05;;;;1339877;21;;2;21;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0001;;0;01;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0002;;0;02;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0003;;0;03;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0004;;0;04;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0005;;0;05;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0101;;1;11;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0102;;1;12;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0103;;1;13;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0104;;1;14;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0105;;1;15;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0201;;2;21;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0202;;2;22;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0203;;2;23;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0204;;2;24;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0301;;3;31;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0302;;3;32;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0303;;3;33;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;0304;;3;34;;;;LU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;001;;-1;001;;Lift 1;;SU;;;;
2020-08-17T11:49:07.0000000Z;2020-08-17T11:49:08.4070000Z;4068369;;;;;;002;;-1;002;;Lift 2;;SU;;;;
2020-08-17T12:15:23.4970000Z;2020-08-17T12:15:25.8930000Z;3031273;W03-D-Mechelen-FH01;;;;3031273;7;;0;0.1;;BU op gelijkvloers;;BU;;;;
2020-08-17T12:18:21.4530000Z;2020-08-17T12:18:24.6330000Z;4746661;;;;;;9;;1;1.1;;;;LU;;;;
2020-08-17T12:18:21.4530000Z;2020-08-17T12:18:24.6330000Z;4746661;;;;;;9;;2;2.1;;;;LU;;;;
2020-08-17T12:18:21.4530000Z;2020-08-17T12:18:24.6330000Z;4746661;;;;;;9;;3;3.1;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;-01;;-1;-01;;;;SU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;-02;;-1;-02;;;;SU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;-03;;-1;-03;;;;BU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;01;;0;01;;;;BU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;02;;0;02;;;;BU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;03;;0;03;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;04;;0;04;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;05;;0;05;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;06;;0;06;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;07;;0;07;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;08;;0;08;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;09;;0;09;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;010;;0;010;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;011;;0;011;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;012;;0;012;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;013;;0;013;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;11;;1;11;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;12;;1;12;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;13;;1;13;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;14;;1;14;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;15;;1;15;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;16;;1;16;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;17;;1;17;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;18;;1;18;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;19;;1;19;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;110;;1;110;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;111;;1;111;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;112;;1;112;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;113;;1;113;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;114;;1;114;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;21;;2;21;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;22;;2;22;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;23;;2;23;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;24;;2;24;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;25;;2;25;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;26;;2;26;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;27;;2;27;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;28;;2;28;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;29;;2;29;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;210;;2;210;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;211;;2;211;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;212;;2;212;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;213;;2;213;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;214;;2;214;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;215;;2;215;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;31;;3;31;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;32;;3;32;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;33;;3;33;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;34;;3;34;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;35;;3;35;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;36;;3;36;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;37;;3;37;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;38;;3;38;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;39;;3;39;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;310;;3;310;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;311;;3;311;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;312;;3;312;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;313;;3;313;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;314;;3;314;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;315;;3;315;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;41;;4;41;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;42;;4;42;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;43;;4;43;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;44;;4;44;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;45;;4;45;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;46;;4;46;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;47;;4;47;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;48;;4;48;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;48;;4;48;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;49;;4;49;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;410;;4;410;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;411;;4;411;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;412;;4;412;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;413;;4;413;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;414;;4;414;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;415;;4;415;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;51;;5;51;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;52;;5;52;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;53;;5;53;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;54;;5;54;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;55;;5;55;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;56;;5;56;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;57;;5;57;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;58;;5;58;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;59;;5;59;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;510;;510;510;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;511;;5;511;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;512;;5;512;;;;LU;;;;
2020-08-17T12:20:53.1830000Z;2020-08-17T12:20:53.8900000Z;1686637;W03-C-Uccle-FH04;;;;1686637;513;;5;513;;;;LU;;;;
2020-08-17T12:31:01.7330000Z;2020-08-17T12:31:03.1870000Z;6615821;W03-C-Antwerpen-West-FH03;;;;6615821;0;;0;0001;;;;BU;;;;
2020-08-17T12:31:01.7330000Z;2020-08-17T12:31:03.1870000Z;6615821;W03-C-Antwerpen-West-FH03;;;;6615821;101;;1;0101;;;;LU;;;;
2020-08-17T12:31:01.7330000Z;2020-08-17T12:31:03.1870000Z;6615821;W03-C-Antwerpen-West-FH03;;;;6615821;102;;1;0102;;;;LU;;;;
2020-08-17T12:31:01.7330000Z;2020-08-17T12:31:03.1870000Z;6615821;W03-C-Antwerpen-West-FH03;;;;6615821;201;;2;0201;;;;LU;;;;
2020-08-17T12:31:01.7330000Z;2020-08-17T12:31:03.1870000Z;6615821;W03-C-Antwerpen-West-FH03;;;;6615821;202;;2;0202;;;;LU;;;;
2020-08-17T12:31:01.7330000Z;2020-08-17T12:31:03.1870000Z;6615821;W03-C-Antwerpen-West-FH03;;;;6615821;301;;3;0301;;;;LU;;;;
2020-08-17T12:31:01.7330000Z;2020-08-17T12:31:03.1870000Z;6615821;W03-C-Antwerpen-West-FH03;;;;6615821;302;;3;0302;;;;LU;;;;
2020-08-17T12:52:19.9170000Z;2020-08-17T12:52:21.3930000Z;1950972;W03-C-Antwerpen-West-FH03;;;;1950972;001;;0;0001;;;;LU;;;;
2020-08-17T12:52:19.9170000Z;2020-08-17T12:52:21.3930000Z;1950972;W03-C-Antwerpen-West-FH03;;;;1950972;101;;1;0001;;;;LU;;;;
2020-08-17T12:52:19.9170000Z;2020-08-17T12:52:21.3930000Z;1950972;W03-C-Antwerpen-West-FH03;;;;1950972;201;;2;0201;;;;LU;;;;
2020-08-17T12:52:19.9170000Z;2020-08-17T12:52:21.3930000Z;1950972;W03-C-Antwerpen-West-FH03;;;;1950972;301;;3;0301;;;;LU;;;;
2020-08-17T12:52:19.9170000Z;2020-08-17T12:52:21.3930000Z;1950972;W03-C-Antwerpen-West-FH03;;;;1950972;401;;4;0401;;;;LU;;;;
2020-08-17T12:54:33.3470000Z;2020-08-17T12:54:34.9870000Z;5457568;W03-D-Mechelen-FH02;;;;5457568;0001;;0;1;;;;BU;;;;
2020-08-17T12:54:33.3470000Z;2020-08-17T12:54:34.9870000Z;5457568;W03-D-Mechelen-FH02;;;;5457568;0101;;1;1;;;;BU;;;;
2020-08-17T12:54:33.3470000Z;2020-08-17T12:54:34.9870000Z;5457568;W03-D-Mechelen-FH02;;;;5457568;0201;;2;1;;;;BU;;;;
2020-08-17T12:55:14.9370000Z;2020-08-17T12:55:15.9070000Z;109850;W03-C-Antwerpen-West-FH03;;;;109850;-1;;-1;-0101;;;;SU;;;;
2020-08-17T12:55:14.9370000Z;2020-08-17T12:55:15.9070000Z;109850;W03-C-Antwerpen-West-FH03;;;;109850;0;;0;0001;;;;LU;;;;
2020-08-17T12:55:14.9370000Z;2020-08-17T12:55:15.9070000Z;109850;W03-C-Antwerpen-West-FH03;;;;109850;1;;1;0101;;;;LU;;;;
2020-08-17T12:55:14.9370000Z;2020-08-17T12:55:15.9070000Z;109850;W03-C-Antwerpen-West-FH03;;;;109850;2;;1;0102;;;;LU;;;;
2020-08-17T12:55:14.9370000Z;2020-08-17T12:55:15.9070000Z;109850;W03-C-Antwerpen-West-FH03;;;;109850;3;;1;0103;;;;LU;;;;
2020-08-17T12:55:14.9370000Z;2020-08-17T12:55:15.9070000Z;109850;W03-C-Antwerpen-West-FH03;;;;109850;4;;2;0201;;;;LU;;;;
2020-08-17T12:55:14.9370000Z;2020-08-17T12:55:15.9070000Z;109850;W03-C-Antwerpen-West-FH03;;;;109850;5;;2;0202;;;;LU;;;;
2020-08-17T12:55:14.9370000Z;2020-08-17T12:55:15.9070000Z;109850;W03-C-Antwerpen-West-FH03;;;;109850;6;;2;0203;;;;LU;;;;
2020-08-17T12:55:14.9370000Z;2020-08-17T12:55:15.9070000Z;109850;W03-C-Antwerpen-West-FH03;;;;109850;7;;3;0301;;;;LU;;;;
2020-08-17T12:55:14.9370000Z;2020-08-17T12:55:15.9070000Z;109850;W03-C-Antwerpen-West-FH03;;;;109850;8;;3;0302;;;;LU;;;;
2020-08-17T12:59:42.0530000Z;2020-08-17T12:59:43.6200000Z;1751716;W03-C-Antwerpen-West-FH03;;;;1751716;0;;0;0001;;;;LU;;;;
2020-08-17T12:59:42.0530000Z;2020-08-17T12:59:43.6200000Z;1751716;W03-C-Antwerpen-West-FH03;;;;1751716;1;;1;0101;;;;LU;;;;
2020-08-17T13:04:07.0000000Z;2020-08-17T13:04:08.5930000Z;1944463;W03-C-Antwerpen-West-FH03;;;;1944463;0;;0;0001;;;;LU;;;;
2020-08-17T13:04:07.0000000Z;2020-08-17T13:04:08.5930000Z;1944463;W03-C-Antwerpen-West-FH03;;;;1944463;1;;1;0101;;;;LU;;;;
